date,adr_ATM_1M,adr_P25_1M,adr_C25_1M,adr_ATM_3M,adr_ATM_1Y,adr_ADR_SPOT,loc_ATM_1M,loc_P25_1M,loc_C25_1M,loc_ATM_3M,loc_ATM_1Y,loc_LOC_SPOT,fx_ATM_1M,fx_RR_1M,fx_BF_1M,fx_ATM_3M,fx_RR_3M,fx_BF_3M,fx_ATM_1Y,fx_RR_1Y,fx_BF_1Y,fx_FX_SPOT
2017-10-19,20.524,20.87463,22.92431,22.947,25.352,176.02,20.772,32.60513,30.803,22.821,25.297,148.5,6.935,0.36,0.1625,6.835,0.3175,0.2125,7.4875,-0.0275,0.335,1.19
2017-10-20,20.817,20.99488,20.675,23.225,25.175,175.22,19.792,21.185,19.53663,22.692,25.273,148.5,6.975,0.3575,0.1625,6.825,0.305,0.21,7.485,-0.035,0.33,1.18
2017-10-23,20.637,22.01381,19.80913,23.376,24.947,178.07,18.96,20.13538,18.10413,22.028,25.029,151.8,6.98,0.3525,0.1625,6.78,0.3,0.2075,7.4775,-0.03,0.33,1.17
2017-10-24,20.609,21.77413,19.44531,23.551,25.277,178.43,18.371,19.162,17.66981,21.801,24.922,151.15,6.73,0.3475,0.1575,6.6425,0.3,0.2025,7.385,-0.03,0.33,1.18
2017-10-25,21.178,22.08369,20.45831,23.586,25.466,177.36,18.875,20.0445,18.20631,22.016,25.069,150.45,6.7975,0.3725,0.1625,6.8025,0.3475,0.2075,7.45,-0.0175,0.33,1.18
2017-10-26,20.539,21.741,19.27438,23.506,25.281,177.82,18.779,19.75487,17.67813,22.009,24.879,152.25,6.46,0.2425,0.16,6.8475,0.2775,0.2075,7.5,-0.0375,0.335,1.17
2017-10-27,20.292,21.00431,18.78581,23.172,25.309,178.93,18.551,19.42038,17.75763,21.817,24.897,153.3,6.44,0.0025,0.1575,6.755,0.05,0.205,7.45,-0.08,0.335,1.16
2017-10-30,21.448,23.37831,19.97812,23.946,25.67,177.93,19.338,20.25081,18.52981,22.339,25.086,152.75,6.37,0.0225,0.1625,6.675,0.05,0.205,7.405,-0.09,0.3325,1.17
2017-10-31,21.102,22.35119,19.78319,23.953,25.955,180.75,18.947,20.05888,18.00213,22.259,25.003,154.8,6.0475,0.0475,0.1575,6.4425,0.095,0.2075,7.2275,-0.08,0.33,1.16
2017-11-01,20.774,21.62313,19.49013,23.574,25.928,181.4,18.698,19.35919,17.80788,22.111,24.872,156.45,6.005,0.07,0.1625,6.4325,0.1225,0.21,7.1625,-0.0525,0.3325,1.16
2017-11-02,20.45,20.893,18.70919,23.47,25.582,182.25,18.76,19.332,17.38369,22.337,24.922,155.75,5.995,0.1575,0.1625,6.5825,0.1525,0.2125,7.205,-0.0325,0.33,1.17
2017-11-03,19.731,19.81688,18.50363,23.158,25.496,184.58,18.772,19.37131,17.598,22.17,24.859,157.6,5.625,0.085,0.1625,6.32,0.1325,0.21,7.205,-0.0175,0.3275,1.16
2017-11-06,20.367,21.436,19.09581,23.23,25.515,184.92,19.19,20.28681,18.56988,22.187,24.895,158.2,5.5175,0.0325,0.16,6.15,0.09,0.21,7.085,0.0075,0.3275,1.16
2017-11-07,20.507,21.51181,19.6575,23.551,25.454,183.52,19.04,20.00931,18.8905,22.318,24.957,158.45,5.5525,-0.0075,0.1575,6.085,0.07,0.2075,7.045,0.0175,0.33,1.16
2017-11-08,20.106,21.17219,19.50231,23.649,25.442,181.51,19.569,20.98481,19.225,22.71,25.17,156.35,5.5175,-0.005,0.16,6.0975,0.08,0.21,7.0275,0.025,0.3275,1.16
2017-11-09,21.973,24.29219,21.80713,24.604,26.028,178.01,21.525,25.13088,22.588,23.687,25.721,153.45,5.7225,0.09,0.1575,6.245,0.1025,0.2075,7.105,0.05,0.3275,1.16
2017-11-10,21.642,22.40281,20.27331,24.466,25.912,179.6,21.663,24.57281,21.90269,24.004,25.866,153.0,5.68,0.1325,0.16,6.185,0.1875,0.21,7.05,0.1,0.325,1.17
2017-11-13,22.331,26.61069,24.1635,24.799,25.942,178.85,22.618,27.8115,25.27119,24.565,26.12,152.65,5.78,0.1525,0.1625,6.205,0.2075,0.2075,7.095,0.1,0.33,1.17
2017-11-14,21.496,25.23988,22.413,24.371,25.441,180.34,22.453,28.87563,26.00481,24.516,26.193,152.95,7.15,0.3875,0.1625,6.57,0.3,0.2075,7.34,0.14,0.33,1.18
2017-11-15,21.833,28.18669,23.70013,24.51,26.142,177.91,23.208,32.46919,29.41931,24.869,26.332,151.0,7.325,0.525,0.1775,6.6775,0.4125,0.21,7.4175,0.21,0.3375,1.18
2017-11-16,20.957,22.75938,22.75938,24.082,26.076,181.79,21.985,27.92119,26.26581,24.498,26.306,153.55,6.59,0.4825,0.175,6.3225,0.465,0.2125,7.255,0.29,0.335,1.18
2017-11-17,20.802,20.65431,20.30281,24.327,26.493,180.33,20.913,22.83519,20.149,24.07,26.416,152.85,6.7,0.485,0.175,6.325,0.4675,0.21,7.2825,0.31,0.335,1.18
2017-11-20,21.634,23.07869,19.707,24.33,26.381,181.53,20.211,21.44663,18.63781,23.595,26.206,154.55,6.92,0.4175,0.1725,6.395,0.4275,0.2125,7.335,0.35,0.3375,1.17
2017-11-21,21.097,21.49013,19.2235,23.922,26.232,185.37,19.934,20.41937,18.19063,22.927,25.923,157.0,6.72,0.39,0.175,6.295,0.41,0.215,7.2725,0.345,0.3375,1.17
2017-11-22,21.562,21.88331,19.35888,24.318,26.255,183.0,20.309,20.568,18.01581,22.864,25.956,155.25,6.6725,0.39,0.1725,6.265,0.41,0.21,7.2875,0.3475,0.3425,1.18
2017-11-24,21.734,21.432,18.677,23.805,26.361,186.37,19.486,18.66319,16.9775,22.407,25.84,155.8,6.9725,0.6,0.18,6.615,0.5975,0.22,7.52,0.505,0.345,1.19
2017-11-27,22.746,22.288,20.15431,24.38,26.63,184.72,20.467,19.41931,17.56662,22.536,25.961,155.25,6.9725,0.7225,0.1875,6.64,0.72,0.23,7.44,0.58,0.345,1.19
2017-11-28,22.483,21.3275,19.2815,24.316,26.183,184.29,20.372,19.13081,17.15981,22.556,25.932,155.2,6.79,0.6075,0.1875,6.5875,0.6475,0.2275,7.4025,0.5475,0.355,1.18
2017-11-29,27.469,31.57913,26.18769,26.732,27.785,172.44,28.679,35.531,29.36131,26.047,27.262,147.95,6.8075,0.5675,0.19,6.6125,0.59,0.225,7.395,0.545,0.35,1.18
2017-11-30,26.441,29.32288,24.24613,26.375,27.237,175.52,25.864,29.67138,24.90988,24.813,26.895,147.6,6.5825,0.5725,0.19,6.7525,0.59,0.225,7.48,0.5525,0.355,1.19
2017-12-01,26.806,29.70519,25.3775,26.261,27.438,172.43,27.708,33.35669,27.55088,25.979,27.247,144.15,6.74,0.605,0.1875,6.7775,0.6175,0.2275,7.5325,0.5725,0.36,1.19
2017-12-04,28.401,33.55163,28.50719,26.755,28.431,169.33,28.509,36.9175,30.286,26.881,27.705,143.2,6.675,0.58,0.1925,6.7675,0.6175,0.23,7.5175,0.57,0.355,1.19
2017-12-05,27.338,31.20738,26.22438,26.186,27.833,170.5,25.964,29.34869,25.07731,25.596,27.33,145.4,6.5325,0.48,0.185,6.97,0.3325,0.2275,7.39,0.5525,0.35,1.18
2017-12-06,26.978,29.75113,26.37569,26.4,28.062,170.67,26.625,31.32038,26.28738,25.969,27.573,144.2,6.475,0.445,0.185,6.97,0.315,0.225,7.375,0.515,0.355,1.18
2017-12-07,26.528,29.01481,23.20981,25.947,27.783,172.17,25.819,28.65381,24.66413,25.414,27.242,145.75,6.285,0.3425,0.1875,7.01,0.215,0.2275,7.37,0.4525,0.355,1.18
2017-12-08,26.473,27.11338,24.40238,26.245,27.323,171.98,24.741,25.2675,21.67463,24.614,27.038,146.85,6.0775,0.31,0.1825,6.8975,0.16,0.2275,7.3175,0.4025,0.355,1.18
2017-12-11,25.991,29.30369,25.152,26.276,27.323,175.13,25.414,30.71738,25.718,24.828,27.117,146.75,5.97,0.3,0.1875,6.86,0.1625,0.2275,7.3275,0.3925,0.355,1.18
2017-12-12,27.013,33.46287,26.11613,25.993,27.451,172.16,24.735,28.80513,26.07981,24.455,27.007,147.75,5.98,0.2725,0.1825,6.91,0.145,0.225,7.3425,0.375,0.36,1.17
2017-12-13,26.053,30.52988,27.24681,24.959,27.015,173.36,24.632,30.281,27.86463,24.492,26.946,147.55,5.8375,0.2775,0.1875,6.89,0.13,0.225,7.235,0.3675,0.3575,1.18
2017-12-14,25.943,26.59719,26.69531,25.4,27.096,171.91,24.207,28.16719,24.95431,24.31,26.925,146.25,5.335,0.21,0.17,6.8,0.0975,0.2325,7.255,0.355,0.365,1.18
2017-12-15,24.416,24.40713,24.42481,24.705,27.197,173.8,23.1,25.498,22.309,23.784,26.68,145.85,5.1525,0.1525,0.1725,6.6825,0.065,0.225,7.1975,0.335,0.36,1.17
2017-12-18,25.439,27.445,24.06613,24.97,26.844,176.37,22.063,24.50488,21.52319,23.147,26.37,148.8,5.255,0.14,0.175,6.745,0.04,0.23,7.215,0.34,0.365,1.18
2017-12-19,25.034,27.59619,23.41219,24.414,26.746,177.03,22.787,24.58269,21.57488,23.027,26.226,149.15,5.4725,0.1375,0.17,6.845,0.0425,0.2225,7.275,0.34,0.355,1.18
2017-12-20,25.371,27.32763,24.0515,24.539,26.605,175.17,23.931,25.8045,22.71313,23.662,26.542,147.8,5.605,0.2875,0.1625,6.9525,0.0225,0.2275,7.335,0.35,0.35,1.19
2017-12-21,25.395,27.56019,24.58819,25.34,26.712,174.54,23.694,25.99,24.13469,23.556,26.468,147.75,5.795,0.32,0.17,7.025,0.02,0.23,7.35,0.35,0.355,1.19
2017-12-22,26.258,28.34419,24.97031,24.771,26.882,175.22,23.624,26.13131,22.73819,23.536,26.491,147.0,5.615,0.325,0.17,6.88,0.015,0.23,7.3,0.34,0.35,1.19
2017-12-27,27.211,29.72463,26.49663,26.241,27.709,174.04,25.341,28.13131,24.9845,24.414,26.669,146.5,5.7075,0.31,0.175,6.97,0.005,0.235,7.315,0.34,0.36,1.19
2017-12-28,26.482,30.12919,26.40688,26.216,27.257,174.2,25.454,28.86369,25.52838,24.818,26.836,145.55,5.9575,0.36,0.175,7.1,0.025,0.2375,7.345,0.3525,0.3575,1.19
2017-12-29,27.4,30.29613,27.54763,25.933,27.084,173.82,25.593,28.87169,25.56181,25.31,26.901,145.15,6.3325,0.4025,0.175,7.31,0.0575,0.2375,7.45,0.4,0.3575,1.2
2018-01-02,27.466,32.38738,28.83481,26.211,27.672,177.73,26.05,31.16919,27.11488,25.186,26.745,146.0,6.585,0.44,0.17,7.315,0.095,0.2275,7.4525,0.43,0.35,1.21
2018-01-03,27.699,33.07713,29.80219,26.213,27.545,179.08,25.094,30.2755,26.99288,24.273,26.398,148.2,6.385,0.395,0.17,7.155,0.065,0.23,7.325,0.425,0.35,1.2
2018-01-04,27.557,33.44219,29.22238,25.782,27.045,180.75,24.388,29.38913,27.021,23.787,26.188,149.85,6.1475,0.3375,0.1575,6.94,0.025,0.2225,7.2,0.43,0.35,1.21
2018-01-05,26.837,32.08181,29.55981,25.13,26.577,182.87,23.608,29.25519,26.65469,23.329,26.01,151.85,5.925,0.29,0.155,6.785,-0.055,0.22,7.085,0.345,0.35,1.2
2018-01-08,27.279,36.32231,32.53381,25.42,26.785,183.83,24.254,32.39869,30.04481,23.481,26.005,153.75,5.79,0.2,0.15,6.6,-0.125,0.215,6.905,0.275,0.34,1.2
2018-01-09,27.225,37.2735,33.98019,25.412,26.813,182.84,24.566,34.15519,31.71663,23.699,25.999,153.35,5.725,0.1625,0.145,6.4,-0.1175,0.2075,6.75,0.2625,0.33,1.19
2018-01-10,27.538,38.60988,36.31913,25.084,27.039,180.71,25.211,36.51431,34.56763,24.226,26.219,150.35,5.985,0.3475,0.1525,6.495,0.0475,0.21,6.85,0.315,0.3375,1.19
2018-01-11,28.17,40.193,39.57713,25.837,26.764,178.55,25.558,37.90763,36.23269,24.349,26.435,148.2,6.2925,0.4675,0.1575,6.7425,0.19,0.2175,6.97,0.3525,0.335,1.2
2018-01-12,27.908,42.3775,41.27069,26.47,26.915,180.87,25.546,38.36419,37.42388,24.577,26.55,149.35,6.975,0.6375,0.165,7.1075,0.3525,0.2275,7.1575,0.4875,0.34,1.22
2018-01-16,27.836,56.76963,56.69513,26.945,26.82,186.38,26.4,55.90481,55.28938,25.127,26.503,153.65,6.995,0.6525,0.1475,6.8675,0.3525,0.2125,7.115,0.53,0.31,1.23
2018-01-17,23.705,29.81869,32.49931,25.725,26.284,199.18,20.772,31.23913,30.43519,22.363,25.096,161.25,7.3225,0.735,0.16,7.02,0.535,0.22,7.2125,0.6175,0.33,1.22
2018-01-18,22.843,28.47363,34.51488,25.268,25.649,203.36,21.269,33.48163,30.7565,22.629,25.073,166.6,7.44,0.7375,0.1625,7.27,0.5425,0.2175,7.265,0.6725,0.33,1.22
2018-01-19,22.833,22.91063,22.72031,25.093,25.195,205.52,20.767,21.59719,20.59781,22.452,25.305,166.9,7.6,0.6375,0.1625,7.3975,0.5225,0.2175,7.32,0.655,0.3275,1.22
2018-01-22,23.171,24.88488,23.01969,25.58,25.62,205.54,21.577,22.40419,21.36481,23.646,22.954,166.55,7.2375,0.495,0.1475,7.245,0.48,0.21,7.275,0.69,0.32,1.23
2018-01-23,22.94,24.42663,22.6185,24.357,25.717,205.43,21.674,22.44488,21.32413,23.815,23.533,167.0,7.1125,0.49,0.15,7.05,0.495,0.215,7.205,0.695,0.33,1.23
2018-01-24,23.264,25.19063,23.24663,26.15,25.457,202.25,22.536,23.2615,22.32819,24.527,25.753,163.3,7.875,0.58,0.15,7.515,0.545,0.2075,7.4325,0.6975,0.3275,1.24
2018-01-25,23.875,25.67238,24.04988,25.744,25.884,200.83,22.895,23.4675,22.787,24.856,25.414,163.75,7.69,0.405,0.1425,7.695,0.42,0.205,7.45,0.595,0.3275,1.24
2018-01-26,23.711,24.2045,24.03569,24.853,25.641,206.51,22.864,23.39838,22.10319,24.965,24.573,165.8,7.7125,0.305,0.145,7.7325,0.32,0.2075,7.4575,0.505,0.315,1.24
2018-01-29,26.201,29.25538,26.23188,27.458,26.109,204.02,23.768,25.26388,23.838,25.546,25.539,164.2,7.875,0.1625,0.1525,7.78,0.2475,0.21,7.47,0.4525,0.3125,1.24
2018-01-30,25.544,28.894,26.0025,26.885,26.577,200.23,24.756,26.76819,25.54931,26.104,25.962,163.1,7.99,0.1675,0.1575,7.905,0.2725,0.22,7.52,0.49,0.34,1.24
2018-01-31,24.722,26.70713,24.99538,27.351,26.068,202.96,24.447,25.80931,24.71313,25.943,26.049,163.2,7.4525,0.1775,0.1375,7.5875,0.2725,0.2025,7.3525,0.5125,0.3225,1.24
2018-02-01,24.096,26.046,23.94438,26.722,26.76,201.42,24.009,25.85819,23.80369,25.91,26.34,162.25,7.605,0.2525,0.1575,7.7875,0.315,0.22,7.5125,0.5925,0.34,1.25
2018-02-02,25.774,27.52788,25.42113,27.644,27.605,194.57,24.499,26.04113,24.30513,26.37,27.112,158.15,7.64,0.2625,0.1575,7.9175,0.3425,0.2225,7.6125,0.6375,0.34,1.25
2018-02-05,30.929,35.74369,34.15238,29.877,27.696,186.68,25.431,28.2455,27.18631,26.845,27.529,157.15,8.42,-0.085,0.1625,8.0875,0.3375,0.215,7.7025,0.63,0.345,1.24
2018-02-06,28.842,38.06262,31.22513,29.663,28.67,194.11,31.17,40.522,33.00713,29.899,27.987,152.15,8.8075,-0.345,0.1725,8.23,0.1775,0.2225,7.71,0.565,0.335,1.24
2018-02-07,27.182,33.61288,27.81969,28.789,28.558,187.15,25.235,28.4125,25.12738,27.089,27.1,155.7,8.4625,-0.465,0.18,7.975,0.1275,0.2225,7.635,0.565,0.34,1.23
2018-02-08,34.25,46.33163,38.27119,33.181,29.749,179.9,35.715,52.36313,40.569,32.627,29.384,148.0,9.4375,-0.52,0.18,8.305,0.0675,0.2225,7.775,0.545,0.335,1.22
2018-02-09,34.707,67.38362,33.99363,33.619,29.696,183.67,35.21,49.07588,38.3295,33.178,29.812,147.2,9.4,-0.7575,0.19,8.315,-0.075,0.23,7.895,0.45,0.3425,1.23
2018-02-12,29.999,41.9885,47.00763,31.727,29.406,186.34,30.089,42.95781,33.92869,30.085,28.761,150.85,8.895,-0.7725,0.185,8.07,-0.12,0.2275,7.66,0.46,0.34,1.23
2018-02-13,29.396,38.129,32.6975,30.861,28.335,185.24,28.572,39.70738,32.05013,29.246,28.669,149.4,8.5975,-0.6225,0.1725,7.7725,-0.0575,0.21,7.545,0.5025,0.32,1.24
2018-02-14,26.932,33.51288,30.64369,28.538,28.716,191.34,24.085,30.6435,25.644,26.638,27.35,152.7,8.7725,-0.455,0.18,7.765,0.015,0.215,7.66,0.505,0.33,1.25
2018-02-15,25.795,30.02519,26.78481,29.089,28.64,194.9,24.064,29.726,25.8275,26.496,27.071,154.3,8.845,-0.2775,0.1775,7.8575,0.11,0.215,7.8075,0.54,0.3325,1.25
2018-02-16,25.421,25.3425,25.50288,28.367,28.087,192.23,22.741,25.61469,21.71269,25.754,26.787,155.8,8.7875,-0.29,0.1775,7.7725,0.1025,0.215,7.7625,0.555,0.33,1.24
2018-02-20,27.04,29.414,25.56881,28.799,27.142,195.52,25.055,27.59213,23.50881,25.918,26.61,159.25,8.71,-0.48,0.185,7.7525,0.005,0.225,7.6875,0.515,0.3475,1.23
2018-02-21,27.552,28.57519,26.28413,28.663,29.27,194.41,24.927,27.5265,23.26881,25.671,26.554,159.35,8.4775,-0.54,0.185,7.48,-0.035,0.2275,7.565,0.5075,0.35,1.23
2018-02-22,27.103,28.64813,25.27131,28.232,27.667,193.29,25.662,27.98738,24.048,25.93,26.82,157.55,8.4375,-0.5525,0.185,7.4175,-0.0475,0.225,7.505,0.48,0.3425,1.23
2018-02-23,26.273,27.05969,24.14963,27.789,27.674,196.82,24.956,27.00181,23.30288,25.484,26.643,158.55,8.34,-0.545,0.1875,7.415,-0.05,0.2325,7.49,0.485,0.345,1.23
2018-02-26,26.649,27.08438,24.55581,27.097,26.442,200.84,24.089,25.24881,21.95031,24.53,26.209,161.5,7.79,-0.37,0.18,7.1825,0.0075,0.2225,7.445,0.49,0.34,1.23
2018-02-27,27.188,27.58819,25.67738,27.234,26.817,197.44,24.062,24.867,21.93738,24.312,26.007,162.1,7.89,-0.3,0.175,7.23,0.0325,0.2175,7.42,0.495,0.3325,1.22
2018-02-28,27.871,29.1095,25.20488,27.219,27.41,195.39,24.626,25.46369,22.2615,24.444,26.117,161.3,8.01,-0.2975,0.175,7.255,0.0425,0.215,7.405,0.5,0.335,1.22
2018-03-01,30.591,33.26331,28.90281,28.978,27.829,191.93,26.616,28.23913,24.69981,25.672,26.364,158.5,7.89,-0.28,0.17,7.4325,0.0475,0.215,7.44,0.495,0.33,1.23
2018-03-02,30.234,31.24369,26.78281,28.432,27.783,193.57,29.939,34.90688,28.84763,27.61,27.414,154.35,7.8725,-0.095,0.17,7.41,0.2375,0.2175,7.425,0.6,0.33,1.23
2018-03-05,29.199,30.5365,28.29013,27.56,27.389,198.35,26.788,28.86138,23.9275,25.429,26.696,159.8,7.4575,0.17,0.1725,7.2675,0.3375,0.2175,7.4125,0.6325,0.34,1.23
2018-03-06,28.887,29.01313,26.06169,27.615,26.869,202.84,26.311,27.76719,23.94619,25.483,26.719,162.35,7.38,0.2325,0.17,7.2975,0.36,0.2125,7.525,0.645,0.335,1.24
2018-03-07,29.088,29.93919,25.82,27.281,27.655,206.05,26.688,29.208,24.9745,25.505,26.611,165.65,7.4025,0.2775,0.1675,7.365,0.3875,0.2175,7.595,0.6425,0.34,1.24
2018-03-08,29.031,28.57663,24.52369,28.367,27.316,205.02,26.168,27.88813,23.08388,25.074,26.504,167.05,7.085,0.225,0.165,7.2525,0.2925,0.2175,7.53,0.585,0.3375,1.23
2018-03-09,27.763,25.66038,23.118,27.324,26.268,209.41,24.413,24.48588,21.67813,24.172,25.96,169.2,6.795,0.165,0.165,6.97,0.2375,0.215,7.3725,0.5075,0.33,1.23
2018-03-12,29.164,31.645,27.96269,26.653,28.021,211.3,24.925,29.08781,24.69281,24.22,25.843,171.9,6.67,0.19,0.165,6.8075,0.245,0.2075,7.3325,0.5075,0.335,1.23
2018-03-13,29.145,34.85437,30.41619,26.879,27.741,208.02,26.073,32.3265,27.93681,24.78,26.115,169.55,6.6225,0.195,0.165,6.77,0.2625,0.2125,7.2725,0.515,0.33,1.24
2018-03-14,29.032,33.02738,29.80069,27.236,28.404,211.53,26.033,34.46419,28.51069,24.963,26.284,170.1,6.48,0.2,0.165,6.85,0.2825,0.2075,7.225,0.525,0.335,1.24
2018-03-15,29.392,31.63613,30.28813,27.548,28.846,214.44,25.223,32.95581,30.11581,24.29,25.91,173.65,6.3,0.215,0.1625,6.825,0.275,0.2075,7.23,0.505,0.33,1.23
2018-03-16,27.991,28.20031,27.77881,26.654,28.301,214.06,26.108,27.47,23.9035,23.913,25.886,174.2,6.6725,0.1425,0.16,7.0,0.245,0.205,7.34,0.485,0.33,1.23
2018-03-19,30.47,33.4595,28.01863,28.778,29.077,212.75,26.686,29.64581,25.45581,24.85,25.98,171.45,6.88,0.1675,0.16,7.0825,0.2475,0.2125,7.385,0.4875,0.3375,1.23
2018-03-20,29.242,31.68281,28.94913,27.099,27.656,212.6,26.824,29.44763,25.583,24.806,26.274,173.65,6.7875,0.15,0.16,6.9975,0.2375,0.21,7.305,0.48,0.335,1.22
2018-03-21,28.967,30.61613,27.88563,27.64,28.382,213.73,26.636,29.43638,25.36881,24.669,26.18,174.3,6.4625,0.1225,0.16,6.8925,0.22,0.215,7.265,0.485,0.335,1.23
2018-03-22,33.989,35.22881,32.53069,29.288,29.124,204.72,30.376,34.2095,29.08119,27.51,27.576,169.1,6.43,0.155,0.165,7.01,0.23,0.215,7.345,0.49,0.3375,1.23
2018-03-23,37.074,40.2071,36.325,30.87,30.469,199.11,32.736,36.3776,31.3791,29.4,28.235,163.5,6.4875,0.145,0.165,6.9875,0.2225,0.2175,7.375,0.5025,0.3375,1.24
2018-03-26,33.547,38.0498,33.2849,28.762,29.06,207.45,31.708,36.516,31.5583,29.204,28.172,163.4,6.705,0.175,0.165,6.98,0.25,0.2225,7.3675,0.515,0.3425,1.24
2018-03-27,35.765,40.9407,35.7832,31.353,30.235,200.29,29.913,34.3679,29.9849,27.991,27.667,166.6,6.72,0.17,0.165,6.975,0.26,0.22,7.36,0.515,0.335,1.24
2018-03-28,39.4,44.9676,39.6564,35.31,31.849,194.53,35.346,41.637,35.6156,31.616,29.084,159.05,6.705,0.14,0.1625,7.035,0.23,0.21,7.35,0.48,0.335,1.23
2018-03-29,35.935,40.9873,36.7665,32.179,30.889,198.56,33.692,39.1902,33.7341,30.203,28.61,160.15,6.6175,0.1325,0.165,6.945,0.2225,0.215,7.3,0.455,0.335,1.23
2018-04-03,38.504,45.8643,41.137,32.594,31.074,199.43,34.557,43.0184,36.3076,30.456,28.705,162.3,6.875,0.1025,0.165,6.89,0.17,0.21,7.28,0.42,0.33,1.23
2018-04-04,38.084,46.9216,40.2421,32.504,30.844,198.26,37.068,46.2229,39.7149,32.049,29.465,157.0,6.775,0.0825,0.165,6.84,0.165,0.215,7.305,0.395,0.325,1.23
2018-04-05,35.432,45.8541,40.4971,32.662,30.368,198.68,36.378,42.0438,35.5865,32.149,28.66,164.0,6.46,0.045,0.16,6.725,0.1375,0.21,7.25,0.3575,0.33,1.22
2018-04-06,39.426,48.6499,42.3095,32.6,31.166,194.63,33.557,42.7159,36.3478,30.282,28.734,161.2,6.19,-0.01,0.155,6.56,0.0875,0.2,7.16,0.32,0.325,1.23
2018-04-09,37.886,50.1869,43.8796,32.956,31.164,198.53,36.196,46.7543,39.015,32.186,28.664,162.75,6.2775,0.02,0.1575,6.5,0.11,0.2025,7.125,0.32,0.32,1.23
2018-04-10,35.169,43.4096,43.0237,31.703,30.347,205.55,32.35,44.067,37.5552,29.182,28.255,165.55,6.305,0.12,0.155,6.465,0.1675,0.2,7.125,0.345,0.325,1.24
2018-04-11,33.892,47.3942,42.8848,30.616,30.229,205.55,31.965,44.6458,37.7083,29.017,28.141,165.8,6.2925,0.175,0.15,6.5075,0.22,0.1925,7.18,0.365,0.325,1.24
2018-04-12,33.59,46.5786,42.6035,30.883,29.938,206.24,31.412,45.0923,40.1645,28.7,27.947,167.65,6.14,0.1625,0.155,6.5275,0.2225,0.1975,7.175,0.36,0.325,1.23
2018-04-13,33.68,48.4232,44.0411,31.906,29.771,205.65,30.767,46.6397,40.045,28.24,27.749,167.5,5.98,0.1825,0.155,6.4075,0.235,0.1925,7.125,0.36,0.325,1.23
2018-04-16,32.566,57.4771,53.0619,29.963,28.914,206.7,30.738,56.2504,49.007,28.101,27.589,166.3,6.085,0.19,0.155,6.3725,0.2425,0.19,7.155,0.37,0.325,1.24
2018-04-17,30.387,60.1698,53.9772,29.092,28.052,212.7,28.648,57.8768,52.9818,25.892,26.753,169.75,6.105,0.2,0.15,6.3525,0.2625,0.1925,7.13,0.4,0.325,1.24
2018-04-18,25.446,32.8014,28.1205,27.303,27.772,206.32,30.649,36.5152,35.0961,25.518,26.581,166.25,6.0975,0.205,0.155,6.37,0.265,0.1925,7.1175,0.4075,0.325,1.24
2018-04-19,27.669,45.0396,42.6024,30.325,28.869,195.1,28.764,49.2983,45.9154,27.047,27.134,160.75,5.9825,0.21,0.16,6.4025,0.26,0.1975,7.1025,0.3975,0.3225,1.23
2018-04-20,28.094,28.3496,27.8893,27.79,29.037,193.02,27.231,30.1522,26.5967,26.771,27.337,158.05,6.15,0.145,0.145,6.5225,0.2225,0.1825,7.155,0.385,0.32,1.23
2018-04-23,27.963,30.9797,27.7383,29.229,28.64,191.32,26.562,29.9136,25.5174,27.383,26.996,159.9,6.6975,-0.005,0.15,6.815,0.135,0.19,7.29,0.355,0.32,1.22
2018-04-24,29.465,33.5753,28.9674,28.444,29.668,194.05,26.678,29.549,25.6902,27.521,26.98,159.95,6.68,-0.15,0.155,6.725,-0.03,0.1925,7.165,0.27,0.32,1.22
2018-04-25,27.856,32.3264,27.4396,29.751,28.045,191.66,27.581,30.6876,26.7599,27.745,27.24,158.6,6.88,-0.2425,0.1525,6.875,-0.12,0.19,7.175,0.245,0.32,1.22
2018-04-26,26.912,31.2221,25.631,29.487,29.763,195.68,26.073,28.2603,25.2756,27.104,26.873,160.7,6.7125,-0.3,0.155,7.05,-0.16,0.195,7.155,0.22,0.315,1.21
2018-04-27,25.998,29.2358,25.0002,29.135,27.844,191.75,26.234,28.4427,25.2739,27.351,26.992,159.25,6.3475,-0.295,0.16,6.75,-0.1625,0.2025,7.0175,0.205,0.32,1.21
2018-04-30,27.342,31.5662,27.5939,28.57,29.346,188.45,26.962,29.6768,26.4414,27.6,27.203,157.5,6.3725,-0.27,0.155,6.72,-0.145,0.195,7.01,0.21,0.315,1.21
2018-05-02,26.805,29.4986,26.6783,28.398,27.716,190.34,26.166,28.4078,25.2972,27.126,26.945,159.75,6.9875,-0.4,0.1525,7.1175,-0.2775,0.1975,7.105,0.195,0.315,1.2
2018-05-03,26.764,28.5724,26.092,29.158,28.542,192.75,26.167,28.4088,25.2371,27.113,26.946,159.5,6.795,-0.41,0.145,7.0775,-0.2925,0.19,7.055,0.195,0.32,1.2
2018-05-04,25.978,27.5449,24.5439,28.68,28.156,195.51,25.213,26.9533,23.7286,26.746,26.956,161.6,6.665,-0.435,0.15,6.94,-0.28,0.1925,7.0175,0.205,0.32,1.2
2018-05-07,26.78,29.2541,26.8724,28.958,28.601,194.88,25.095,27.1914,23.8545,26.489,26.828,163.2,6.835,-0.41,0.155,7.0175,-0.285,0.1975,7.015,0.195,0.32,1.19
