Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,ADR_SPOT,,,,,,,,
5/4/2017,19.07,19.88938,18.74519,22.395,23.163,135.06,,,,,,,,
5/5/2017,19.029,19.83981,17.49269,22.468,23.349,135.84,,,,,,,,
5/8/2017,19.091,20.25787,18.53669,22.416,23.29,133.27,,,,,,,,
5/9/2017,18.288,19.38381,16.51113,21.695,22.869,134.96,,,,,,,,
5/10/2017,18.756,18.988,17.3995,22.059,23.047,133.8,,,,,,,,
5/11/2017,18.815,19.1835,18.29888,21.764,23.044,134.16,,,,,,,,
5/12/2017,18.92,19.526,17.98769,22.351,23.09,135.44,,,,,,,,
5/15/2017,18.367,21.79338,20.16513,21.73,22.801,135.74,,,,,,,,
5/16/2017,18.518,22.68038,22.68038,22.049,22.782,137.26,,,,,,,,
5/17/2017,20.699,24.85131,23.77163,23.353,23.768,132.81,,,,,,,,
5/18/2017,20.508,34.87038,23.08581,23.272,23.545,134,,,,,,,,
5/19/2017,20.065,19.65081,19.38619,22.922,23.658,134.85,,,,,,,,
5/22/2017,19.922,20.93769,17.91969,22.52,23.608,134.21,,,,,,,,
5/23/2017,20.719,20.52431,18.55638,23.139,23.749,133.91,,,,,,,,
5/24/2017,20.428,20.24731,18.22362,22.67,23.611,133.49,,,,,,,,
5/25/2017,19.723,19.74763,17.32763,22.301,23.655,134.89,,,,,,,,
5/26/2017,19.72,19.13013,16.8765,22.449,23.439,134.2,,,,,,,,
5/30/2017,21.236,19.63538,18.1835,22.84,23.611,133.41,,,,,,,,
5/31/2017,21.323,20.897,17.81181,22.907,23.549,131.99,,,,,,,,
6/1/2017,20.631,20.22569,17.42669,22.575,23.334,133.81,,,,,,,,
6/2/2017,20.347,19.60263,17.27081,22.403,23.168,134.7,,,,,,,,
6/5/2017,21.764,20.4075,18.3185,22.957,23.679,133.16,,,,,,,,
6/6/2017,21.829,20.53519,18.58013,22.893,23.493,132.62,,,,,,,,
6/7/2017,21.419,19.80113,17.52581,22.888,23.488,133.99,,,,,,,,
6/8/2017,21.465,20.70963,17.36513,22.981,23.266,135.01,,,,,,,,
6/9/2017,24.17,23.68413,20.797,24.277,24.483,130.03,,,,,,,,
6/12/2017,25.341,33.02588,27.47838,23.636,24.845,129.08,,,,,,,,
6/13/2017,24.569,23.68588,23.3105,22.96,24.418,131.93,,,,,,,,
6/14/2017,25.447,26.336,27.27031,23.471,25.014,130.15,,,,,,,,
6/15/2017,25.516,30.90619,31.109,23.909,25.28,127.58,,,,,,,,
6/16/2017,24.241,24.42813,24.13538,23.553,25.147,129.63,,,,,,,,
6/19/2017,24.422,25.44413,22.82581,23.265,24.578,131.45,,,,,,,,
6/20/2017,24.375,25.64319,23.611,23.803,25.126,128.49,,,,,,,,
6/21/2017,24.506,26.45919,24.06669,23.433,24.494,130.43,,,,,,,,
6/22/2017,24.843,26.79869,24.27538,23.923,24.969,130.02,,,,,,,,
6/23/2017,25.201,26.6335,23.895,23.737,24.675,134.64,,,,,,,,
6/26/2017,25.867,27.43169,25.20481,24.6,24.938,133.78,,,,,,,,
6/27/2017,25.934,27.90319,25.62913,24.557,25.07,132.37,,,,,,,,
6/28/2017,26.503,27.71688,25.41688,24.506,24.913,134.99,,,,,,,,
6/29/2017,29.61,32.68863,29.54531,26.851,26.614,129.6,,,,,,,,
6/30/2017,28.402,32.20213,29.69113,25.782,25.68,130.31,,,,,,,,
7/3/2017,29.46,33.53638,31.42519,26.611,26.187,129.67,,,,,,,,
7/5/2017,28.196,33.58681,30.32431,25.916,25.669,131.48,,,,,,,,
7/6/2017,28.366,34.89413,31.71669,26.001,25.74,131.22,,,,,,,,
7/7/2017,27.964,34.13669,31.24581,25.76,25.688,132.89,,,,,,,,
7/10/2017,27.605,36.57338,33.06919,25.795,25.585,134.81,,,,,,,,
7/11/2017,27.629,37.60269,36.02869,25.498,25.498,135.82,,,,,,,,
7/12/2017,27.125,38.75188,36.2325,25.408,25.303,137.04,,,,,,,,
7/13/2017,27.005,39.70238,36.84581,25.42,25.355,136.85,,,,,,,,
7/14/2017,25.602,38.95288,35.68088,24.547,24.917,139.92,,,,,,,,
7/17/2017,25.96,49.46213,46.82988,24.53,24.812,140.22,,,,,,,,
7/18/2017,26.816,58.18463,56.73313,24.666,24.788,143.25,,,,,,,,
7/19/2017,20.943,25.1405,24.7405,23.406,24.07,150.63,,,,,,,,
7/20/2017,20.797,29.61181,24.95963,24.268,24.682,153.82,,,,,,,,
7/21/2017,20.699,20.70038,20.53831,23.939,23.594,154.29,,,,,,,,
7/24/2017,21.24,21.98113,20.14363,24.062,24.301,153.74,,,,,,,,
7/25/2017,20.985,22.06181,20.03387,23.656,24.617,152.73,,,,,,,,
7/26/2017,20.553,21.63863,19.96619,23.42,24.547,154.53,,,,,,,,
7/27/2017,21.358,22.86388,20.49681,23.8,25.081,153.24,,,,,,,,
7/28/2017,21.314,22.7885,20.74069,23.653,24.831,152.53,,,,,,,,
7/31/2017,22.191,24.23231,22.36681,24.208,25.243,150.33,,,,,,,,
8/1/2017,22.032,24.035,22.09481,24.244,25.433,150.92,,,,,,,,
8/2/2017,21.756,23.59931,21.6905,24.279,25.163,151.02,,,,,,,,
8/3/2017,21.426,22.73463,20.52469,24.042,24.899,152.17,,,,,,,,
8/4/2017,21.106,22.10919,19.68,23.865,24.481,152.94,,,,,,,,
8/7/2017,21.101,22.5515,20.79969,23.805,25.033,154.42,,,,,,,,
8/8/2017,20.71,22.24969,20.97519,23.633,25.255,153.13,,,,,,,,
8/9/2017,21.088,22.55338,20.96231,23.937,25.066,153.56,,,,,,,,
8/10/2017,22.101,23.90631,23.12069,24.428,25.379,150.18,,,,,,,,
8/11/2017,22.403,24.15731,21.27613,24.72,25.561,151.19,,,,,,,,
8/14/2017,21.515,25.26513,24.13481,23.721,25.372,152.61,,,,,,,,
8/15/2017,21.642,24.77181,22.20738,23.951,25.371,152.46,,,,,,,,
8/16/2017,21.601,23.35113,23.19138,24.083,25.529,153.67,,,,,,,,
8/17/2017,22.14,26.60419,31.30769,24.62,25.355,150.65,,,,,,,,
8/18/2017,21.841,21.4925,21.08963,24.346,25.621,152.26,,,,,,,,
8/21/2017,22.672,23.46181,20.84981,24.152,25.519,151.59,,,,,,,,
8/22/2017,22.402,22.05513,20.43888,24.182,25.286,154.37,,,,,,,,
8/23/2017,22.563,22.817,20.46519,24.058,25.498,153.4,,,,,,,,
8/24/2017,22.014,22.21113,19.62888,23.465,25.303,153.45,,,,,,,,
8/25/2017,21.915,21.41363,20.04331,23.465,25.333,154.22,,,,,,,,
8/28/2017,22.766,21.79919,20.04788,23.623,25.872,154.12,,,,,,,,
8/29/2017,23.263,22.38313,20.20913,24.005,25.177,155.15,,,,,,,,
8/30/2017,23.333,21.49888,19.49319,23.901,25.513,154.81,,,,,,,,
8/31/2017,22.42,20.64763,18.89513,23.361,25.51,156.31,,,,,,,,
9/1/2017,22.856,20.09637,17.76981,23.413,25.122,157.28,,,,,,,,
9/5/2017,25.252,22.612,20.8175,24.332,25.772,154.81,,,,,,,,
9/6/2017,23.951,21.23413,20.26981,23.638,25.188,156.48,,,,,,,,
9/7/2017,23.494,21.69438,19.13931,23.702,24.939,160.86,,,,,,,,
9/8/2017,24.318,21.22038,18.38769,24.098,25.831,159.72,,,,,,,,
9/11/2017,25.015,21.81781,20.91787,23.709,24.926,162.78,,,,,,,,
9/12/2017,25.006,23.7335,21.95988,23.448,25.241,161.35,,,,,,,,
9/13/2017,25.004,22.46319,20.09381,23.531,25.74,160.07,,,,,,,,
9/14/2017,23.75,23.54081,24.82388,23.207,25.537,161.43,,,,,,,,
9/15/2017,23.178,23.3825,22.97231,23.17,25.167,162.41,,,,,,,,
9/18/2017,24.384,25.605,23.19169,23.246,24.499,166.99,,,,,,,,
9/19/2017,24.655,25.70419,23.65969,23.398,25.018,168.29,,,,,,,,
9/20/2017,24.447,25.80463,22.6775,23.653,24.496,165.19,,,,,,,,
9/21/2017,23.821,24.92738,23.00769,23.084,24.855,165.77,,,,,,,,
9/22/2017,23.998,25.03531,23.0225,23.022,25.002,165.96,,,,,,,,
9/25/2017,25.382,27.44888,25.19088,23.95,25.531,162.01,,,,,,,,
9/26/2017,25.251,27.3035,25.4645,24.104,25.168,162.86,,,,,,,,
9/27/2017,25.783,27.62919,26.33331,24.309,24.53,166.94,,,,,,,,
9/28/2017,26.096,28.88881,26.18913,24.424,25.334,170.49,,,,,,,,
9/29/2017,25.602,27.20538,26.25513,24.646,25.418,171.2,,,,,,,,
10/2/2017,25.885,29.00963,27.296,24.665,25.207,170.7,,,,,,,,
10/3/2017,26.231,30.1205,26.65269,24.796,25.548,170.46,,,,,,,,
10/4/2017,25.524,29.37831,27.6125,24.405,25.594,171.19,,,,,,,,
10/5/2017,25.881,30.9045,28.82069,24.784,25.614,168.52,,,,,,,,
10/6/2017,27.083,31.97569,30.0465,25.607,25.8,169.44,,,,,,,,
10/9/2017,26.949,35.37812,32.90081,25.804,25.741,170.14,,,,,,,,
10/10/2017,26.857,35.303,32.39319,24.959,25.793,171.18,,,,,,,,
10/11/2017,26.48,35.66369,33.4355,25.051,25.314,172.9,,,,,,,,
10/12/2017,26.176,37.55081,34.15913,24.973,25.646,173.61,,,,,,,,
10/13/2017,25.545,37.314,35.7105,24.478,25.448,176.3,,,,,,,,
10/16/2017,26.162,47.67881,46.0945,24.848,25.772,176.59,,,,,,,,
10/17/2017,25.426,49.65819,47.4015,24.871,25.544,176.34,,,,,,,,
10/18/2017,20.894,21.70219,22.1455,23.44,25.182,171.73,,,,,,,,
10/19/2017,20.524,20.87463,22.92431,22.947,25.352,176.02,,,,,,,,
10/20/2017,20.817,20.99488,20.675,23.225,25.175,175.22,,,,,,,,
10/23/2017,20.637,22.01381,19.80913,23.376,24.947,178.07,,,,,,,,
10/24/2017,20.609,21.77413,19.44531,23.551,25.277,178.43,,,,,,,,
10/25/2017,21.178,22.08369,20.45831,23.586,25.466,177.36,,,,,,,,
10/26/2017,20.539,21.741,19.27438,23.506,25.281,177.82,,,,,,,,
10/27/2017,20.292,21.00431,18.78581,23.172,25.309,178.93,,,,,,,,
10/30/2017,21.448,23.37831,19.97812,23.946,25.67,177.93,,,,,,,,
10/31/2017,21.102,22.35119,19.78319,23.953,25.955,180.75,,,,,,,,
11/1/2017,20.774,21.62313,19.49013,23.574,25.928,181.4,,,,,,,,
11/2/2017,20.45,20.893,18.70919,23.47,25.582,182.25,,,,,,,,
11/3/2017,19.731,19.81688,18.50363,23.158,25.496,184.58,,,,,,,,
11/6/2017,20.367,21.436,19.09581,23.23,25.515,184.92,,,,,,,,
11/7/2017,20.507,21.51181,19.6575,23.551,25.454,183.52,,,,,,,,
11/8/2017,20.106,21.17219,19.50231,23.649,25.442,181.51,,,,,,,,
11/9/2017,21.973,24.29219,21.80713,24.604,26.028,178.01,,,,,,,,
11/10/2017,21.642,22.40281,20.27331,24.466,25.912,179.6,,,,,,,,
11/13/2017,22.331,26.61069,24.1635,24.799,25.942,178.85,,,,,,,,
11/14/2017,21.496,25.23988,22.413,24.371,25.441,180.34,,,,,,,,
11/15/2017,21.833,28.18669,23.70013,24.51,26.142,177.91,,,,,,,,
11/16/2017,20.957,22.75938,22.75938,24.082,26.076,181.79,,,,,,,,
11/17/2017,20.802,20.65431,20.30281,24.327,26.493,180.33,,,,,,,,
11/20/2017,21.634,23.07869,19.707,24.33,26.381,181.53,,,,,,,,
11/21/2017,21.097,21.49013,19.2235,23.922,26.232,185.37,,,,,,,,
11/22/2017,21.562,21.88331,19.35888,24.318,26.255,183,,,,,,,,
11/24/2017,21.734,21.432,18.677,23.805,26.361,186.37,,,,,,,,
11/27/2017,22.746,22.288,20.15431,24.38,26.63,184.72,,,,,,,,
11/28/2017,22.483,21.3275,19.2815,24.316,26.183,184.29,,,,,,,,
11/29/2017,27.469,31.57913,26.18769,26.732,27.785,172.44,,,,,,,,
11/30/2017,26.441,29.32288,24.24613,26.375,27.237,175.52,,,,,,,,
12/1/2017,26.806,29.70519,25.3775,26.261,27.438,172.43,,,,,,,,
12/4/2017,28.401,33.55163,28.50719,26.755,28.431,169.33,,,,,,,,
12/5/2017,27.338,31.20738,26.22438,26.186,27.833,170.5,,,,,,,,
12/6/2017,26.978,29.75113,26.37569,26.4,28.062,170.67,,,,,,,,
12/7/2017,26.528,29.01481,23.20981,25.947,27.783,172.17,,,,,,,,
12/8/2017,26.473,27.11338,24.40238,26.245,27.323,171.98,,,,,,,,
12/11/2017,25.991,29.30369,25.152,26.276,27.323,175.13,,,,,,,,
12/12/2017,27.013,33.46287,26.11613,25.993,27.451,172.16,,,,,,,,
12/13/2017,26.053,30.52988,27.24681,24.959,27.015,173.36,,,,,,,,
12/14/2017,25.943,26.59719,26.69531,25.4,27.096,171.91,,,,,,,,
12/15/2017,24.416,24.40713,24.42481,24.705,27.197,173.8,,,,,,,,
12/18/2017,25.439,27.445,24.06613,24.97,26.844,176.37,,,,,,,,
12/19/2017,25.034,27.59619,23.41219,24.414,26.746,177.03,,,,,,,,
12/20/2017,25.371,27.32763,24.0515,24.539,26.605,175.17,,,,,,,,
12/21/2017,25.395,27.56019,24.58819,25.34,26.712,174.54,,,,,,,,
12/22/2017,26.258,28.34419,24.97031,24.771,26.882,175.22,,,,,,,,
12/26/2017,27.917,29.57038,26.94438,26.338,27.118,173.09,,,,,,,,
12/27/2017,27.211,29.72463,26.49663,26.241,27.709,174.04,,,,,,,,
12/28/2017,26.482,30.12919,26.40688,26.216,27.257,174.2,,,,,,,,
12/29/2017,27.4,30.29613,27.54763,25.933,27.084,173.82,,,,,,,,
1/2/2018,27.466,32.38738,28.83481,26.211,27.672,177.73,,,,,,,,
1/3/2018,27.699,33.07713,29.80219,26.213,27.545,179.08,,,,,,,,
1/4/2018,27.557,33.44219,29.22238,25.782,27.045,180.75,,,,,,,,
1/5/2018,26.837,32.08181,29.55981,25.13,26.577,182.87,,,,,,,,
1/8/2018,27.279,36.32231,32.53381,25.42,26.785,183.83,,,,,,,,
1/9/2018,27.225,37.2735,33.98019,25.412,26.813,182.84,,,,,,,,
1/10/2018,27.538,38.60988,36.31913,25.084,27.039,180.71,,,,,,,,
1/11/2018,28.17,40.193,39.57713,25.837,26.764,178.55,,,,,,,,
1/12/2018,27.908,42.3775,41.27069,26.47,26.915,180.87,,,,,,,,
1/16/2018,27.836,56.76963,56.69513,26.945,26.82,186.38,,,,,,,,
1/17/2018,23.705,29.81869,32.49931,25.725,26.284,199.18,,,,,,,,
1/18/2018,22.843,28.47363,34.51488,25.268,25.649,203.36,,,,,,,,
1/19/2018,22.833,22.91063,22.72031,25.093,25.195,205.52,,,,,,,,
1/22/2018,23.171,24.88488,23.01969,25.58,25.62,205.54,,,,,,,,
1/23/2018,22.94,24.42663,22.6185,24.357,25.717,205.43,,,,,,,,
1/24/2018,23.264,25.19063,23.24663,26.15,25.457,202.25,,,,,,,,
1/25/2018,23.875,25.67238,24.04988,25.744,25.884,200.83,,,,,,,,
1/26/2018,23.711,24.2045,24.03569,24.853,25.641,206.51,,,,,,,,
1/29/2018,26.201,29.25538,26.23188,27.458,26.109,204.02,,,,,,,,
1/30/2018,25.544,28.894,26.0025,26.885,26.577,200.23,,,,,,,,
1/31/2018,24.722,26.70713,24.99538,27.351,26.068,202.96,,,,,,,,
2/1/2018,24.096,26.046,23.94438,26.722,26.76,201.42,,,,,,,,
2/2/2018,25.774,27.52788,25.42113,27.644,27.605,194.57,,,,,,,,
2/5/2018,30.929,35.74369,34.15238,29.877,27.696,186.68,,,,,,,,
2/6/2018,28.842,38.06262,31.22513,29.663,28.67,194.11,,,,,,,,
2/7/2018,27.182,33.61288,27.81969,28.789,28.558,187.15,,,,,,,,
2/8/2018,34.25,46.33163,38.27119,33.181,29.749,179.9,,,,,,,,
2/9/2018,34.707,67.38362,33.99363,33.619,29.696,183.67,,,,,,,,
2/12/2018,29.999,41.9885,47.00763,31.727,29.406,186.34,,,,,,,,
2/13/2018,29.396,38.129,32.6975,30.861,28.335,185.24,,,,,,,,
2/14/2018,26.932,33.51288,30.64369,28.538,28.716,191.34,,,,,,,,
2/15/2018,25.795,30.02519,26.78481,29.089,28.64,194.9,,,,,,,,
2/16/2018,25.421,25.3425,25.50288,28.367,28.087,192.23,,,,,,,,
2/20/2018,27.04,29.414,25.56881,28.799,27.142,195.52,,,,,,,,
2/21/2018,27.552,28.57519,26.28413,28.663,29.27,194.41,,,,,,,,
2/22/2018,27.103,28.64813,25.27131,28.232,27.667,193.29,,,,,,,,
2/23/2018,26.273,27.05969,24.14963,27.789,27.674,196.82,,,,,,,,
2/26/2018,26.649,27.08438,24.55581,27.097,26.442,200.84,,,,,,,,
2/27/2018,27.188,27.58819,25.67738,27.234,26.817,197.44,,,,,,,,
2/28/2018,27.871,29.1095,25.20488,27.219,27.41,195.39,,,,,,,,
3/1/2018,30.591,33.26331,28.90281,28.978,27.829,191.93,,,,,,,,
3/2/2018,30.234,31.24369,26.78281,28.432,27.783,193.57,,,,,,,,
3/5/2018,29.199,30.5365,28.29013,27.56,27.389,198.35,,,,,,,,
3/6/2018,28.887,29.01313,26.06169,27.615,26.869,202.84,,,,,,,,
3/7/2018,29.088,29.93919,25.82,27.281,27.655,206.05,,,,,,,,
3/8/2018,29.031,28.57663,24.52369,28.367,27.316,205.02,,,,,,,,
3/9/2018,27.763,25.66038,23.118,27.324,26.268,209.41,,,,,,,,
3/12/2018,29.164,31.645,27.96269,26.653,28.021,211.3,,,,,,,,
3/13/2018,29.145,34.85437,30.41619,26.879,27.741,208.02,,,,,,,,
3/14/2018,29.032,33.02738,29.80069,27.236,28.404,211.53,,,,,,,,
3/15/2018,29.392,31.63613,30.28813,27.548,28.846,214.44,,,,,,,,
3/16/2018,27.991,28.20031,27.77881,26.654,28.301,214.06,,,,,,,,
3/19/2018,30.47,33.4595,28.01863,28.778,29.077,212.75,,,,,,,,
3/20/2018,29.242,31.68281,28.94913,27.099,27.656,212.6,,,,,,,,
3/21/2018,28.967,30.61613,27.88563,27.64,28.382,213.73,,,,,,,,
3/22/2018,33.989,35.22881,32.53069,29.288,29.124,204.72,,,,,,,,
3/23/2018,37.074,40.2071,36.325,30.87,30.469,199.11,,,,,,,,
3/26/2018,33.547,38.0498,33.2849,28.762,29.06,207.45,,,,,,,,
3/27/2018,35.765,40.9407,35.7832,31.353,30.235,200.29,,,,,,,,
3/28/2018,39.4,44.9676,39.6564,35.31,31.849,194.53,,,,,,,,
3/29/2018,35.935,40.9873,36.7665,32.179,30.889,198.56,,,,,,,,
4/2/2018,39.267,53.601,44.0579,35.237,31.544,193.05,,,,,,,,
4/3/2018,38.504,45.8643,41.137,32.594,31.074,199.43,,,,,,,,
4/4/2018,38.084,46.9216,40.2421,32.504,30.844,198.26,,,,,,,,
4/5/2018,35.432,45.8541,40.4971,32.662,30.368,198.68,,,,,,,,
4/6/2018,39.426,48.6499,42.3095,32.6,31.166,194.63,,,,,,,,
4/9/2018,37.886,50.1869,43.8796,32.956,31.164,198.53,,,,,,,,
4/10/2018,35.169,43.4096,43.0237,31.703,30.347,205.55,,,,,,,,
4/11/2018,33.892,47.3942,42.8848,30.616,30.229,205.55,,,,,,,,
4/12/2018,33.59,46.5786,42.6035,30.883,29.938,206.24,,,,,,,,
4/13/2018,33.68,48.4232,44.0411,31.906,29.771,205.65,,,,,,,,
4/16/2018,32.566,57.4771,53.0619,29.963,28.914,206.7,,,,,,,,
4/17/2018,30.387,60.1698,53.9772,29.092,28.052,212.7,,,,,,,,
4/18/2018,25.446,32.8014,28.1205,27.303,27.772,206.32,,,,,,,,
4/19/2018,27.669,45.0396,42.6024,30.325,28.869,195.1,,,,,,,,
4/20/2018,28.094,28.3496,27.8893,27.79,29.037,193.02,,,,,,,,
4/23/2018,27.963,30.9797,27.7383,29.229,28.64,191.32,,,,,,,,
4/24/2018,29.465,33.5753,28.9674,28.444,29.668,194.05,,,,,,,,
4/25/2018,27.856,32.3264,27.4396,29.751,28.045,191.66,,,,,,,,
4/26/2018,26.912,31.2221,25.631,29.487,29.763,195.68,,,,,,,,
4/27/2018,25.998,29.2358,25.0002,29.135,27.844,191.75,,,,,,,,
4/30/2018,27.342,31.5662,27.5939,28.57,29.346,188.45,,,,,,,,
5/1/2018,26.212,29.5937,26.236,28.753,28.668,191.44,,,,,,,,
5/2/2018,26.805,29.4986,26.6783,28.398,27.716,190.34,,,,,,,,
5/3/2018,26.764,28.5724,26.092,29.158,28.542,192.75,,,,,,,,
5/4/2018,25.978,27.5449,24.5439,28.68,28.156,195.51,,,,,,,,
5/7/2018,26.78,29.2541,26.8724,28.958,28.601,194.88,,,,,,,,
5/8/2018,26.44,28.6231,25.3491,28.823,28.596,193.87,,,,,,,,
5/9/2018,24.903,29.3627,26.3142,28.147,27.843,197.95,,,,,,,,
5/10/2018,23.855,25.9339,23.1129,27.417,27.229,201.07,,,,,,,,
5/11/2018,23.765,24.6787,23.3307,27.644,27.531,198.8,,,,,,,,
5/14/2018,23.485,28.1943,25.6875,27.316,27.351,201.94,,,,,,,,
5/15/2018,23.736,27.6306,26.9384,27.658,27.761,199.93,,,,,,,,
5/16/2018,24.236,26.0401,26.0401,27.132,27.073,202.88,,,,,,,,
5/17/2018,23.803,28.0199,33.7255,26.668,27.449,202.38,,,,,,,,
5/18/2018,24.933,24.4807,24.3693,27.3,27.558,197.34,,,,,,,,
5/21/2018,24.607,25.2049,22.3322,26.365,27.28,202.51,,,,,,,,
5/22/2018,24.76,24.6769,22.5331,27.016,27.388,202.54,,,,,,,,
5/23/2018,24.855,25.1531,22.4538,26.747,26.297,200.2,,,,,,,,
5/24/2018,25.156,25.1257,21.81,27.074,27.511,200.83,,,,,,,,
5/25/2018,25.151,24.8371,21.1931,26.882,26.794,201.1,,,,,,,,
5/29/2018,27.47,28.065,25.9392,27.873,26.674,195.6,,,,,,,,
5/30/2018,26.689,26.0513,23.8753,27.478,27.403,197.1,,,,,,,,
5/31/2018,26.523,26.0701,23.5009,27.112,27.591,196.65,,,,,,,,
6/1/2018,25.148,24.051,21.5848,25.97,26.428,202.16,,,,,,,,
6/4/2018,25.796,24.6504,20.5734,26.001,26.022,203.92,,,,,,,,
6/5/2018,26.574,27.1161,24.2074,26.096,26.087,209.32,,,,,,,,
6/6/2018,25.784,24.6056,22.065,26.021,25.748,213.61,,,,,,,,
6/7/2018,27.824,28.2364,26.0892,27.431,27.373,207.56,,,,,,,,
6/8/2018,27.204,26.5423,23.3109,26.461,26.439,207.45,,,,,,,,
6/11/2018,27.586,30.9573,29.3685,26.482,26.651,209.86,,,,,,,,
6/12/2018,27.442,29.9319,25.9623,26.442,26.973,209.34,,,,,,,,
6/13/2018,27.012,28.6731,26.6119,26.439,25.945,213.75,,,,,,,,
6/14/2018,27.509,27.8126,26.0744,26.471,26.204,215.89,,,,,,,,
6/15/2018,27.154,27.2674,27.038,26.448,26.141,214.82,,,,,,,,
6/18/2018,28.584,29.7864,27.0962,27.076,26.926,211.1,,,,,,,,
6/19/2018,29.955,31.5665,28.6162,27.957,27.536,206.18,,,,,,,,
6/20/2018,29.312,30.7095,28.28,27.867,27.32,205.5,,,,,,,,
6/21/2018,30.317,31.9321,28.8744,28.27,27.049,204.24,,,,,,,,
6/22/2018,29.496,30.8646,28.2482,27.989,26.439,206.37,,,,,,,,
6/25/2018,33.476,36.7607,33.4409,30.154,28.5,196.65,,,,,,,,
6/26/2018,32.166,35.1528,31.6404,29.309,28.414,197.97,,,,,,,,
6/27/2018,33.368,36.7941,32.6492,30.166,29.763,193.9,,,,,,,,
6/28/2018,32.852,36.343,32.7521,30.007,28.739,193.58,,,,,,,,
6/29/2018,31.832,35.6869,31.3992,29.358,29.014,197.97,,,,,,,,
7/2/2018,32.417,37.1269,33.2199,30.003,28.949,195.25,,,,,,,,
7/3/2018,33.082,39.291,35.7166,30.523,30.188,191.47,,,,,,,,
7/5/2018,32.33,39.0889,34.891,29.826,28.287,195.99,,,,,,,,
7/6/2018,30.857,36.5178,33.7859,29.16,29.133,197.32,,,,,,,,
7/9/2018,30.143,39.329,34.8627,28.962,28.476,199.11,,,,,,,,
7/10/2018,29.414,38.0812,36.0838,28.236,28.165,199.43,,,,,,,,
7/11/2018,30.991,41.5374,39.6973,29.28,29.346,193.59,,,,,,,,
7/12/2018,28.532,40.2777,35.4917,28.326,28.154,199.33,,,,,,,,
7/13/2018,29.544,39.8908,36.8084,28.741,28.165,199.19,,,,,,,,
7/16/2018,29.246,49.7904,44.9304,28.218,28.252,200.08,,,,,,,,
7/17/2018,28.363,50.9075,49.4998,27.639,27.75,204.34,,,,,,,,
7/18/2018,24.723,30.5289,29.1167,26.197,26.331,217.9,,,,,,,,
7/19/2018,24.289,27.5197,27.6421,26.25,26.279,215.26,,,,,,,,
7/20/2018,23.725,23.5358,23.2785,26.361,26.555,219.81,,,,,,,,
7/23/2018,23.43,25.5631,22.2045,26.017,25.944,220.78,,,,,,,,
7/24/2018,24.543,26.2004,24.0128,26.726,26.402,213.7,,,,,,,,
7/25/2018,23.985,25.6466,23.3291,26.172,26.002,218.97,,,,,,,,
7/26/2018,24.055,26.0188,23.3266,26.332,26.698,216.65,,,,,,,,
7/27/2018,24.862,26.7334,24.443,27.183,27.009,213.3,,,,,,,,
7/30/2018,25.872,28.0489,25.8736,28.117,27.633,214.5,,,,,,,,
7/31/2018,24.966,27.2487,25.0571,27.234,26.953,214,,,,,,,,
8/1/2018,24.072,25.6364,24.4144,26.595,27.473,213.91,,,,,,,,
8/2/2018,23.544,25.1745,23.6145,26.055,26.165,215.82,,,,,,,,
8/3/2018,22.805,23.9338,22.1782,25.707,26.519,214.78,,,,,,,,
8/6/2018,22.882,24.6329,22.5994,25.704,26.064,213.57,,,,,,,,
8/7/2018,22.737,24.161,22.3196,25.575,25.83,213.56,,,,,,,,
8/8/2018,22.096,23.9973,22.8601,25.329,25.227,213,,,,,,,,
8/9/2018,22.536,25.8917,24.2242,25.81,27.068,209.17,,,,,,,,
8/10/2018,23.123,24.5577,24.7127,26.669,26.658,203.89,,,,,,,,
8/13/2018,23.491,29.7606,26.4497,26.545,26.572,204.7,,,,,,,,
8/14/2018,23.809,26.14,23.9167,25.711,25.977,205.61,,,,,,,,
8/15/2018,25.238,34.9053,33.3917,27.642,27.269,197.14,,,,,,,,
8/16/2018,24.15,34.1135,31.7748,26.933,26.79,197.86,,,,,,,,
8/17/2018,22.66,22.947,22.3708,26.7,26.665,197.37,,,,,,,,
8/20/2018,22.479,24.634,21.2133,26.337,28.262,199.49,,,,,,,,
8/21/2018,21.865,23.8714,20.8744,25.955,26.85,200.49,,,,,,,,
8/22/2018,21.986,23.5102,20.6541,25.858,26.995,200.81,,,,,,,,
8/23/2018,22.507,23.8165,20.6241,26.006,28.492,199.54,,,,,,,,
8/24/2018,22.16,22.8895,19.9942,25.769,26.624,202.98,,,,,,,,
8/27/2018,23.171,22.828,20.5954,25.913,27.577,208.59,,,,,,,,
8/28/2018,23.87,23.7004,20.8213,26.188,27.104,206.69,,,,,,,,
8/29/2018,23.578,22.6177,20.5083,25.734,27.099,206.82,,,,,,,,
8/30/2018,24.151,23.6355,20.4924,25.713,27.334,205.2,,,,,,,,
8/31/2018,24.014,22.6373,20.4264,25.664,26.147,205.05,,,,,,,,
9/4/2018,27.408,27.0612,23.9602,27.43,28.265,199.48,,,,,,,,
9/5/2018,28.896,28.6135,25.539,27.673,27.957,195.12,,,,,,,,
9/6/2018,32.184,32.6244,28.8988,30.179,28.086,184.45,,,,,,,,
9/7/2018,31.645,32.6617,28.953,29.095,29.609,180.87,,,,,,,,
9/10/2018,31.269,31.6006,27.1098,28.966,29.033,185.67,,,,,,,,
