Date,ATM_1M,RR_1M,BF_1M,ATM_3M,RR_3M,BF_3M,ATM_1Y,RR_1Y,BF_1Y,FX_SPOT,,,,,,,,,,,,,,,,,
12/24/2021,5.34,-0.025,0.11,5.785,-0.175,0.155,5.94,-0.485,0.265,1.13,,,,,,,,,,,,,,,,,
12/27/2021,5.6325,-0.025,0.1175,5.845,-0.1775,0.1625,5.94,-0.495,0.265,1.13,,,,,,,,,,,,,,,,,
12/28/2021,5.5575,-0.025,0.12,5.73,-0.1725,0.1575,5.91,-0.485,0.265,1.13,,,,,,,,,,,,,,,,,
12/29/2021,5.555,-0.045,0.1125,5.6875,-0.205,0.145,5.9175,-0.495,0.25,1.13,,,,,,,,,,,,,,,,,
12/30/2021,5.49,-0.055,0.1125,5.6575,-0.22,0.145,5.82,-0.5,0.235,1.13,,,,,,,,,,,,,,,,,
12/31/2021,5.145,-0.1,0.11,5.37,-0.22,0.14,5.575,-0.5,0.235,1.14,,,,,,,,,,,,,,,,,
1/3/2022,5.575,-0.15,0.11,5.535,-0.22,0.1425,5.7225,-0.51,0.235,1.13,,,,,,,,,,,,,,,,,
1/4/2022,5.47,-0.15,0.1025,5.465,-0.245,0.14,5.7125,-0.52,0.23,1.13,,,,,,,,,,,,,,,,,
1/5/2022,5.39,-0.16,0.0875,5.4175,-0.2475,0.1225,5.6925,-0.52,0.2325,1.13,,,,,,,,,,,,,,,,,
1/6/2022,5.5325,-0.1725,0.0925,5.5625,-0.255,0.125,5.8,-0.52,0.2325,1.13,,,,,,,,,,,,,,,,,
1/7/2022,5.2975,-0.175,0.0925,5.4575,-0.26,0.1275,5.775,-0.5175,0.23,1.14,,,,,,,,,,,,,,,,,
1/10/2022,5.61,-0.1975,0.095,5.5625,-0.26,0.1325,5.7925,-0.49,0.2325,1.13,,,,,,,,,,,,,,,,,
1/11/2022,5.5325,-0.1525,0.1,5.5725,-0.31,0.13,5.8025,-0.5025,0.23,1.14,,,,,,,,,,,,,,,,,
1/12/2022,5.44,-0.0875,0.0875,5.5325,-0.26,0.1225,5.75,-0.43,0.23,1.14,,,,,,,,,,,,,,,,,
1/13/2022,5.2775,-0.075,0.09,5.495,-0.27,0.1175,5.715,-0.425,0.22,1.15,,,,,,,,,,,,,,,,,
1/14/2022,5.365,-0.145,0.08,5.5975,-0.33,0.115,5.77,-0.47,0.22,1.14,,,,,,,,,,,,,,,,,
1/17/2022,5.5625,-0.16,0.0775,5.66,-0.35,0.115,5.82,-0.475,0.215,1.14,,,,,,,,,,,,,,,,,
1/18/2022,5.785,-0.25,0.08,5.845,-0.3975,0.125,5.98,-0.495,0.22,1.13,,,,,,,,,,,,,,,,,
1/19/2022,5.59,-0.23,0.085,5.7575,-0.4025,0.125,5.935,-0.495,0.225,1.13,,,,,,,,,,,,,,,,,
1/20/2022,5.44,-0.18,0.075,5.745,-0.335,0.12,5.935,-0.48,0.225,1.13,,,,,,,,,,,,,,,,,
1/21/2022,5.49,-0.23,0.09,5.8025,-0.3825,0.125,5.97,-0.495,0.225,1.13,,,,,,,,,,,,,,,,,
1/24/2022,5.855,-0.305,0.1,6.0475,-0.4075,0.135,6.14,-0.5,0.225,1.13,,,,,,,,,,,,,,,,,
1/25/2022,5.815,-0.305,0.1,6.045,-0.4825,0.135,6.125,-0.515,0.225,1.13,,,,,,,,,,,,,,,,,
1/26/2022,5.57,-0.3,0.1,5.93,-0.4875,0.14,6.065,-0.5,0.225,1.12,,,,,,,,,,,,,,,,,
1/27/2022,5.97,-0.385,0.115,6.1525,-0.5325,0.1525,6.16,-0.525,0.23,1.11,,,,,,,,,,,,,,,,,
1/28/2022,5.975,-0.405,0.11,6.22,-0.52,0.14,6.215,-0.535,0.23,1.12,,,,,,,,,,,,,,,,,
1/31/2022,5.885,-0.315,0.11,6.1825,-0.4875,0.14,6.13,-0.495,0.23,1.12,,,,,,,,,,,,,,,,,
2/1/2022,6.03,-0.2,0.11,6.2775,-0.4075,0.1425,6.155,-0.43,0.23,1.13,,,,,,,,,,,,,,,,,
2/2/2022,6.175,-0.175,0.11,6.265,-0.335,0.14,6.185,-0.3925,0.2275,1.13,,,,,,,,,,,,,,,,,
2/3/2022,6.505,0.105,0.11,6.67,-0.16,0.14,6.415,-0.315,0.225,1.14,,,,,,,,,,,,,,,,,
2/4/2022,6.49,0.25,0.11,6.745,-0.06,0.1525,6.485,-0.215,0.23,1.14,,,,,,,,,,,,,,,,,
2/7/2022,6.445,0.205,0.11,6.8975,-0.065,0.14,6.6,-0.2,0.235,1.14,,,,,,,,,,,,,,,,,
2/8/2022,6.2,0.21,0.105,6.7525,-0.09,0.14,6.525,-0.2,0.235,1.14,,,,,,,,,,,,,,,,,
2/9/2022,6.16,0.1725,0.1025,6.6325,-0.0825,0.14,6.515,-0.2,0.235,1.14,,,,,,,,,,,,,,,,,
2/10/2022,6.855,0.1475,0.1025,6.825,-0.07,0.14,6.625,-0.195,0.235,1.14,,,,,,,,,,,,,,,,,
2/11/2022,7.31,-0.21,0.145,7.19,-0.2425,0.1825,6.91,-0.285,0.26,1.14,,,,,,,,,,,,,,,,,
2/14/2022,7.275,-0.4425,0.18,7.32,-0.455,0.205,7.035,-0.405,0.275,1.13,,,,,,,,,,,,,,,,,
2/15/2022,6.69,-0.2575,0.155,6.875,-0.3175,0.185,6.75,-0.325,0.265,1.14,,,,,,,,,,,,,,,,,
2/16/2022,6.7025,-0.2,0.145,6.8125,-0.295,0.18,6.735,-0.295,0.27,1.14,,,,,,,,,,,,,,,,,
2/17/2022,7.2375,-0.3875,0.15,6.9725,-0.41,0.185,6.865,-0.35,0.265,1.14,,,,,,,,,,,,,,,,,
2/18/2022,7.28,-0.4525,0.155,7.03,-0.4425,0.185,6.92,-0.38,0.27,1.13,,,,,,,,,,,,,,,,,
2/21/2022,7.44,-0.485,0.155,7.21,-0.4775,0.1925,7.025,-0.4125,0.2725,1.13,,,,,,,,,,,,,,,,,
2/22/2022,7.1925,-0.42,0.155,7.0175,-0.4425,0.2025,6.915,-0.3975,0.2725,1.13,,,,,,,,,,,,,,,,,
2/23/2022,7.065,-0.4825,0.1425,6.83,-0.4625,0.1825,6.88,-0.3975,0.2725,1.13,,,,,,,,,,,,,,,,,
2/24/2022,7.5425,-0.825,0.2125,7.295,-0.7575,0.2425,7.07,-0.5925,0.3025,1.12,,,,,,,,,,,,,,,,,
2/25/2022,7.07,-0.625,0.185,6.905,-0.6325,0.2275,6.875,-0.5425,0.2825,1.13,,,,,,,,,,,,,,,,,
2/28/2022,8.595,-1.125,0.3125,7.865,-1.0725,0.3325,7.305,-0.8175,0.3425,1.12,,,,,,,,,,,,,,,,,
3/1/2022,10.1125,-2.275,0.4925,8.935,-2.045,0.48,8.125,-1.4475,0.4375,1.11,,,,,,,,,,,,,,,,,
3/2/2022,9.315,-2.6025,0.565,8.465,-2.5825,0.5875,7.83,-1.755,0.515,1.11,,,,,,,,,,,,,,,,,
3/3/2022,9.285,-2.5,0.52,8.525,-2.5175,0.5525,7.73,-1.87,0.515,1.11,,,,,,,,,,,,,,,,,
3/4/2022,10.8625,-3.505,0.735,9.595,-3.415,0.76,8.225,-2.725,0.695,1.09,,,,,,,,,,,,,,,,,
3/7/2022,12.295,-3.46,0.66,10.3775,-3.54,0.72,8.67,-2.77,0.69,1.09,,,,,,,,,,,,,,,,,
3/8/2022,10.8125,-2.15,0.515,9.475,-2.395,0.57,8.24,-2.255,0.605,1.09,,,,,,,,,,,,,,,,,
3/9/2022,10.325,-1.51,0.395,8.875,-1.815,0.445,7.705,-1.745,0.485,1.11,,,,,,,,,,,,,,,,,
3/10/2022,10.375,-1.9775,0.4125,9.025,-2.0375,0.4575,7.84,-1.93,0.49,1.10,,,,,,,,,,,,,,,,,
3/11/2022,10.805,-2.1775,0.45,9.3,-2.2075,0.4975,8.035,-2.0825,0.5225,1.09,,,,,,,,,,,,,,,,,
3/14/2022,10.745,-2.0875,0.4075,9.18,-2.2825,0.4575,7.91,-2.05,0.475,1.09,,,,,,,,,,,,,,,,,
3/15/2022,10.29,-1.955,0.4,8.895,-2.055,0.45,7.845,-1.9825,0.4725,1.10,,,,,,,,,,,,,,,,,
3/16/2022,8.9825,-1.31,0.31,8.09,-1.57,0.3675,7.39,-1.6625,0.4075,1.10,,,,,,,,,,,,,,,,,
3/17/2022,7.8625,-1.07,0.265,7.605,-1.35,0.3275,7.13,-1.5175,0.3825,1.11,,,,,,,,,,,,,,,,,
3/18/2022,8.31,-1.705,0.365,7.83,-1.85,0.4175,7.34,-1.8575,0.4375,1.11,,,,,,,,,,,,,,,,,
3/21/2022,8.1,-1.655,0.35,7.695,-1.815,0.3975,7.27,-1.8425,0.4275,1.10,,,,,,,,,,,,,,,,,
3/22/2022,8.14,-1.6575,0.3425,7.775,-1.8125,0.3875,7.295,-1.8175,0.4125,1.10,,,,,,,,,,,,,,,,,
3/23/2022,7.855,-1.515,0.3225,7.64,-1.675,0.37,7.285,-1.6875,0.3875,1.10,,,,,,,,,,,,,,,,,
3/24/2022,7.805,-1.54,0.32,7.62,-1.6575,0.3525,7.295,-1.68,0.375,1.10,,,,,,,,,,,,,,,,,
3/25/2022,7.605,-1.35,0.31,7.495,-1.43,0.34,7.265,-1.485,0.36,1.10,,,,,,,,,,,,,,,,,
3/28/2022,8.115,-1.4375,0.3025,7.715,-1.4575,0.3225,7.36,-1.5275,0.3525,1.10,,,,,,,,,,,,,,,,,
3/29/2022,7.77,-1.0225,0.2875,7.355,-1.1375,0.3025,7.095,-1.265,0.3375,1.11,,,,,,,,,,,,,,,,,
3/30/2022,7.695,-0.905,0.255,7.31,-1.0525,0.2825,6.995,-1.19,0.31,1.12,,,,,,,,,,,,,,,,,
3/31/2022,7.76,-0.9875,0.2575,7.5025,-1.085,0.2825,7.095,-1.2,0.31,1.11,,,,,,,,,,,,,,,,,
4/1/2022,7.535,-1.1175,0.2825,7.475,-1.2125,0.3,7.12,-1.2575,0.315,1.10,,,,,,,,,,,,,,,,,
4/4/2022,8,-1.4975,0.3125,7.6275,-1.425,0.31,7.215,-1.385,0.3225,1.10,,,,,,,,,,,,,,,,,
4/5/2022,8.905,-1.8325,0.3425,8,-1.575,0.33,7.4575,-1.4925,0.335,1.09,,,,,,,,,,,,,,,,,
4/6/2022,9.0425,-1.86,0.37,8.15,-1.6725,0.355,7.63,-1.52,0.3475,1.09,,,,,,,,,,,,,,,,,
4/7/2022,8.505,-1.5775,0.2975,7.95,-1.51,0.33,7.465,-1.43,0.3425,1.09,,,,,,,,,,,,,,,,,
4/8/2022,8.375,-1.4225,0.2675,7.8575,-1.315,0.2975,7.37,-1.295,0.3275,1.09,,,,,,,,,,,,,,,,,
4/11/2022,8.2025,-1.3575,0.255,7.645,-1.23,0.28,7.31,-1.215,0.305,1.09,,,,,,,,,,,,,,,,,
4/12/2022,8.155,-1.2175,0.2325,7.4775,-1.0575,0.245,7.19,-1.02,0.295,1.08,,,,,,,,,,,,,,,,,
4/13/2022,8,-1.2825,0.2325,7.5025,-1.1,0.2425,7.245,-1.0325,0.2975,1.09,,,,,,,,,,,,,,,,,
4/14/2022,8.175,-1.2775,0.2375,7.5175,-1.065,0.2425,7.3,-1.01,0.29,1.08,,,,,,,,,,,,,,,,,
4/15/2022,8.1625,-1.28,0.2425,7.525,-1.09,0.2475,7.34,-0.995,0.29,1.08,,,,,,,,,,,,,,,,,
4/18/2022,8.4,-1.31,0.245,7.6125,-1.085,0.2525,7.345,-1.015,0.29,1.08,,,,,,,,,,,,,,,,,
4/19/2022,8.105,-1.2925,0.2275,7.53,-1.04,0.24,7.415,-0.9575,0.3025,1.08,,,,,,,,,,,,,,,,,
4/20/2022,8.015,-1.0425,0.2225,7.5025,-0.865,0.2325,7.47,-0.86,0.2875,1.09,,,,,,,,,,,,,,,,,
4/21/2022,8.06,-0.7525,0.2075,7.7525,-0.6625,0.2325,7.555,-0.655,0.285,1.08,,,,,,,,,,,,,,,,,
4/22/2022,8.33,-0.93,0.23,7.955,-0.7475,0.2425,7.64,-0.705,0.295,1.08,,,,,,,,,,,,,,,,,
4/25/2022,8.19,-0.8125,0.2325,7.885,-0.7325,0.2675,7.695,-0.7,0.305,1.07,,,,,,,,,,,,,,,,,
4/26/2022,8.84,-1.0325,0.2825,8.395,-0.92,0.2975,7.975,-0.8575,0.3325,1.06,,,,,,,,,,,,,,,,,
4/27/2022,9.475,-1.625,0.385,8.8875,-1.445,0.4025,8.3375,-1.2475,0.4225,1.06,,,,,,,,,,,,,,,,,
4/28/2022,10.095,-2.035,0.47,9.565,-1.8275,0.4625,8.655,-1.62,0.455,1.05,,,,,,,,,,,,,,,,,
4/29/2022,9.3675,-1.72,0.4,9.08,-1.6175,0.4125,8.35,-1.515,0.42,1.05,,,,,,,,,,,,,,,,,
5/2/2022,9.925,-1.7625,0.4225,9.3925,-1.645,0.4275,8.535,-1.535,0.44,1.05,,,,,,,,,,,,,,,,,
5/3/2022,9.645,-1.625,0.41,9.2975,-1.6075,0.415,8.5575,-1.52,0.435,1.05,,,,,,,,,,,,,,,,,
5/4/2022,8.8,-1.23,0.375,8.865,-1.3225,0.3975,8.4,-1.405,0.425,1.06,,,,,,,,,,,,,,,,,
5/5/2022,9.645,-1.58,0.41,9.465,-1.5775,0.4225,8.715,-1.49,0.45,1.05,,,,,,,,,,,,,,,,,
5/6/2022,9.555,-1.53,0.405,9.485,-1.55,0.4175,8.765,-1.4875,0.4375,1.06,,,,,,,,,,,,,,,,,
5/9/2022,10.17,-1.585,0.405,9.795,-1.59,0.42,8.95,-1.535,0.44,1.06,,,,,,,,,,,,,,,,,
5/10/2022,9.2325,-1.3475,0.3775,9.14,-1.3875,0.4,8.65,-1.42,0.435,1.05,,,,,,,,,,,,,,,,,
5/11/2022,8.585,-1.1075,0.3025,8.69,-1.24,0.33,8.485,-1.25,0.375,1.05,,,,,,,,,,,,,,,,,
5/12/2022,10.14,-1.85,0.41,9.8325,-1.8175,0.4325,9.1525,-1.6975,0.46,1.04,,,,,,,,,,,,,,,,,
5/13/2022,9.455,-1.645,0.39,9.34,-1.615,0.41,8.93,-1.5975,0.4575,1.04,,,,,,,,,,,,,,,,,
5/16/2022,9.3625,-1.4025,0.365,9.0225,-1.4975,0.4025,8.705,-1.525,0.45,1.04,,,,,,,,,,,,,,,,,
5/17/2022,8.88,-1.12,0.33,8.5725,-1.245,0.3575,8.415,-1.3225,0.4175,1.06,,,,,,,,,,,,,,,,,
5/18/2022,9.38,-1.3725,0.3375,8.955,-1.4475,0.3775,8.595,-1.405,0.41,1.05,,,,,,,,,,,,,,,,,
5/19/2022,8.8525,-1.0775,0.3175,8.8,-1.2025,0.3675,8.4475,-1.285,0.4175,1.06,,,,,,,,,,,,,,,,,
5/20/2022,8.675,-1.1,0.32,8.485,-1.2025,0.3575,8.2025,-1.255,0.405,1.06,,,,,,,,,,,,,,,,,
5/23/2022,8.77,-0.88,0.3,8.425,-1.0875,0.3375,8.1475,-1.25,0.3925,1.07,,,,,,,,,,,,,,,,,
5/24/2022,8.87,-0.73,0.285,8.505,-0.9975,0.3275,8.175,-1.25,0.385,1.07,,,,,,,,,,,,,,,,,
5/25/2022,8.745,-0.7975,0.2875,8.47,-1.0425,0.3175,8.2,-1.25,0.375,1.07,,,,,,,,,,,,,,,,,
5/26/2022,8.415,-0.7575,0.2625,8.305,-1.0125,0.3025,8.11,-1.2325,0.3675,1.07,,,,,,,,,,,,,,,,,
5/27/2022,7.925,-0.655,0.26,7.9625,-0.905,0.2925,7.9125,-1.1925,0.37,1.07,,,,,,,,,,,,,,,,,
5/30/2022,7.8,-0.6,0.245,7.66,-0.805,0.285,7.6875,-1.075,0.345,1.08,,,,,,,,,,,,,,,,,
5/31/2022,8.015,-0.775,0.235,7.795,-0.9575,0.2825,7.75,-1.14,0.335,1.07,,,,,,,,,,,,,,,,,
6/1/2022,8.315,-0.845,0.25,8.015,-1.0225,0.29,7.8425,-1.19,0.345,1.07,,,,,,,,,,,,,,,,,
6/2/2022,7.9325,-0.8025,0.24,7.9125,-1,0.29,7.78,-1.17,0.345,1.07,,,,,,,,,,,,,,,,,
6/3/2022,7.845,-0.775,0.235,7.8,-0.955,0.29,7.73,-1.1725,0.3475,1.07,,,,,,,,,,,,,,,,,
6/6/2022,8.1425,-0.775,0.245,7.9025,-0.955,0.29,7.775,-1.17,0.345,1.07,,,,,,,,,,,,,,,,,
6/7/2022,8.3225,-0.7575,0.235,8.0075,-0.9525,0.2775,7.8525,-1.17,0.345,1.07,,,,,,,,,,,,,,,,,
6/8/2022,8.4075,-0.7575,0.23,8.13,-0.9575,0.2725,7.885,-1.1625,0.3375,1.07,,,,,,,,,,,,,,,,,
6/9/2022,8.06,-0.7375,0.2325,8.1,-0.9,0.2725,7.87,-1.17,0.33,1.06,,,,,,,,,,,,,,,,,
6/10/2022,8.755,-0.92,0.235,8.665,-1.0975,0.2775,8.2975,-1.305,0.3375,1.05,,,,,,,,,,,,,,,,,
6/13/2022,10.325,-1.7425,0.3575,9.725,-1.785,0.375,8.9825,-1.82,0.4275,1.04,,,,,,,,,,,,,,,,,
6/14/2022,10.405,-1.885,0.3325,9.7925,-1.9,0.36,9.095,-2.0025,0.4225,1.04,,,,,,,,,,,,,,,,,
6/15/2022,9.7775,-1.69,0.3125,9.4975,-1.775,0.3575,8.9575,-1.9,0.41,1.04,,,,,,,,,,,,,,,,,
6/16/2022,9.9575,-1.2225,0.2875,9.6725,-1.4925,0.3375,9.0925,-1.745,0.41,1.05,,,,,,,,,,,,,,,,,
6/17/2022,9.75,-1.2225,0.2925,9.5825,-1.52,0.34,9.0375,-1.7525,0.4125,1.05,,,,,,,,,,,,,,,,,
6/20/2022,9.5575,-1.1475,0.28,9.405,-1.45,0.33,8.92,-1.7075,0.4025,1.05,,,,,,,,,,,,,,,,,
6/21/2022,9.2025,-1.075,0.255,8.9725,-1.3375,0.305,8.5575,-1.555,0.3725,1.05,,,,,,,,,,,,,,,,,
6/22/2022,9.22,-1.0925,0.2525,9.035,-1.3275,0.2975,8.555,-1.5425,0.3475,1.06,,,,,,,,,,,,,,,,,
6/23/2022,8.93,-1.1625,0.245,8.9975,-1.35,0.3025,8.5325,-1.5525,0.36,1.05,,,,,,,,,,,,,,,,,
6/24/2022,8.4875,-1,0.2325,8.6425,-1.25,0.2875,8.355,-1.48,0.355,1.06,,,,,,,,,,,,,,,,,
6/27/2022,8.385,-0.9125,0.2025,8.4425,-1.185,0.2625,8.2175,-1.4025,0.355,1.06,,,,,,,,,,,,,,,,,
6/28/2022,8.635,-0.92,0.205,8.6,-1.2,0.26,8.305,-1.385,0.345,1.05,,,,,,,,,,,,,,,,,
6/29/2022,9.4375,-1.2175,0.2225,9.0025,-1.3925,0.28,8.5775,-1.5425,0.36,1.04,,,,,,,,,,,,,,,,,
6/30/2022,9.39,-1.4475,0.255,9.125,-1.63,0.3125,8.8125,-1.76,0.38,1.05,,,,,,,,,,,,,,,,,
7/1/2022,9.83,-1.725,0.2675,9.585,-1.86,0.325,9.145,-1.9425,0.4025,1.04,,,,,,,,,,,,,,,,,
7/4/2022,9.7575,-1.5125,0.2575,9.3975,-1.7025,0.3175,9.0225,-1.875,0.3975,1.04,,,,,,,,,,,,,,,,,
7/5/2022,10.84,-2.055,0.3225,10.325,-2.155,0.3725,9.815,-2.275,0.45,1.03,,,,,,,,,,,,,,,,,
7/6/2022,11.3125,-2.1,0.3275,10.78,-2.2375,0.38,10.07,-2.2975,0.4625,1.02,,,,,,,,,,,,,,,,,
7/7/2022,10.675,-1.8275,0.28,10.44,-1.9725,0.35,9.875,-2.095,0.44,1.02,,,,,,,,,,,,,,,,,
7/8/2022,10.7425,-1.89,0.2675,10.3225,-2,0.325,9.8425,-2.115,0.4325,1.02,,,,,,,,,,,,,,,,,
7/11/2022,12.0025,-2.01,0.2625,11.085,-2.075,0.335,10.23,-2.1475,0.4325,1.00,,,,,,,,,,,,,,,,,
7/12/2022,11.7925,-1.965,0.3,10.9225,-2.1225,0.365,10.1325,-2.2,0.4775,1.00,,,,,,,,,,,,,,,,,
7/13/2022,11.915,-1.7775,0.295,11.0375,-1.975,0.3575,10.05,-2.0875,0.4625,1.01,,,,,,,,,,,,,,,,,
7/14/2022,12.67,-2.1175,0.3275,11.8725,-2.3125,0.4025,10.6275,-2.4075,0.4925,1.00,,,,,,,,,,,,,,,,,
7/15/2022,11.9225,-1.99,0.3025,11.235,-2.2075,0.3825,10.355,-2.3425,0.4725,1.01,,,,,,,,,,,,,,,,,
7/18/2022,12.53,-1.77,0.275,11.37,-2.0475,0.3525,10.27,-2.2475,0.4375,1.01,,,,,,,,,,,,,,,,,
7/19/2022,12.36,-1.735,0.26,11.135,-1.995,0.33,10.09,-2.1975,0.43,1.02,,,,,,,,,,,,,,,,,
7/20/2022,12.165,-1.795,0.265,11.065,-2.065,0.335,10.015,-2.265,0.42,1.02,,,,,,,,,,,,,,,,,
7/21/2022,11.3,-1.7725,0.2575,11.0475,-2.165,0.3375,10,-2.295,0.42,1.02,,,,,,,,,,,,,,,,,
7/22/2022,11.0625,-1.68,0.2625,10.9225,-2.12,0.35,9.95,-2.2525,0.4375,1.02,,,,,,,,,,,,,,,,,
7/25/2022,10.9625,-1.6025,0.2575,10.7175,-2.0425,0.3275,9.85,-2.2525,0.4425,1.02,,,,,,,,,,,,,,,,,
7/26/2022,11.035,-1.6925,0.26,10.8425,-2.115,0.3425,10.0275,-2.2975,0.44,1.01,,,,,,,,,,,,,,,,,
7/27/2022,10.3275,-1.5925,0.235,10.6125,-2.07,0.32,9.85,-2.24,0.405,1.02,,,,,,,,,,,,,,,,,
7/28/2022,10.305,-1.6125,0.2475,10.57,-2.1425,0.335,9.86,-2.3275,0.44,1.02,,,,,,,,,,,,,,,,,
7/29/2022,9.95,-1.595,0.235,10.235,-2.1075,0.33,9.7,-2.3225,0.4375,1.02,,,,,,,,,,,,,,,,,
8/1/2022,9.88,-1.515,0.2325,9.955,-2.025,0.3275,9.4225,-2.255,0.4275,1.03,,,,,,,,,,,,,,,,,
8/2/2022,10.06,-1.6425,0.2375,10.1,-2.0925,0.3325,9.5175,-2.325,0.4275,1.02,,,,,,,,,,,,,,,,,
8/3/2022,10.3025,-1.665,0.2275,10.49,-2.145,0.3075,9.785,-2.365,0.41,1.02,,,,,,,,,,,,,,,,,
8/4/2022,9.35,-1.5525,0.2275,10.065,-2.0775,0.3175,9.555,-2.2825,0.4275,1.02,,,,,,,,,,,,,,,,,
8/5/2022,9.1875,-1.4175,0.2075,9.755,-1.9375,0.2875,9.35,-2.2075,0.3925,1.02,,,,,,,,,,,,,,,,,
8/8/2022,9.3825,-1.285,0.1875,9.6075,-1.77,0.2475,9.2325,-2.035,0.3625,1.02,,,,,,,,,,,,,,,,,
8/9/2022,9.17,-1.1875,0.1725,9.46,-1.6775,0.2475,9.0175,-1.93,0.35,1.02,,,,,,,,,,,,,,,,,
8/10/2022,8.56,-0.9425,0.165,8.93,-1.48,0.2425,8.56,-1.7625,0.3425,1.03,,,,,,,,,,,,,,,,,
8/11/2022,8.345,-0.9925,0.1675,8.8075,-1.505,0.245,8.5,-1.8025,0.3575,1.03,,,,,,,,,,,,,,,,,
8/12/2022,8.545,-1.0675,0.1775,8.8975,-1.575,0.2575,8.5775,-1.8825,0.37,1.03,,,,,,,,,,,,,,,,,
8/15/2022,9.635,-1.255,0.2075,9.71,-1.7625,0.2775,9.1375,-2.0875,0.3775,1.02,,,,,,,,,,,,,,,,,
8/16/2022,9.7675,-1.4925,0.2175,9.795,-1.9075,0.2975,9.195,-2.2075,0.3925,1.02,,,,,,,,,,,,,,,,,
8/17/2022,9.9025,-1.4725,0.2125,10.0025,-1.92,0.2825,9.3525,-2.205,0.385,1.02,,,,,,,,,,,,,,,,,
8/18/2022,9.935,-1.665,0.235,10.38,-2.09,0.315,9.63,-2.305,0.405,1.01,,,,,,,,,,,,,,,,,
8/19/2022,10.58,-1.625,0.2225,10.76,-2.0975,0.2925,10.045,-2.3325,0.4075,1.00,,,,,,,,,,,,,,,,,
8/22/2022,11.635,-1.5975,0.2175,11.1725,-2.05,0.3125,10.185,-2.2925,0.4125,0.99,,,,,,,,,,,,,,,,,
8/23/2022,11.22,-1.3225,0.2,10.87,-1.665,0.2625,10.0075,-2.12,0.39,1.00,,,,,,,,,,,,,,,,,
8/24/2022,11.265,-1.2025,0.195,10.9425,-1.6,0.2575,10.085,-1.985,0.37,1.00,,,,,,,,,,,,,,,,,
8/25/2022,11.1925,-1.1575,0.195,10.65,-1.4025,0.2625,9.9,-1.7425,0.3475,1.00,,,,,,,,,,,,,,,,,
8/26/2022,10.9675,-1.1225,0.195,10.3025,-1.335,0.2475,9.665,-1.705,0.35,1.00,,,,,,,,,,,,,,,,,
8/29/2022,11.465,-1.19,0.1975,10.55,-1.405,0.2525,9.85,-1.7575,0.3625,1.00,,,,,,,,,,,,,,,,,
8/30/2022,11.3,-1.2225,0.1875,10.46,-1.4925,0.255,9.81,-1.8075,0.3675,1.00,,,,,,,,,,,,,,,,,
8/31/2022,11.02,-1.22,0.1875,10.3175,-1.53,0.255,9.7675,-1.855,0.365,1.01,,,,,,,,,,,,,,,,,
9/1/2022,11.2175,-1.495,0.2025,10.715,-1.7275,0.2725,9.9825,-2.035,0.3775,0.99,,,,,,,,,,,,,,,,,
9/2/2022,11.095,-1.4025,0.1925,10.5875,-1.63,0.26,9.99,-2.0075,0.3775,1.00,,,,,,,,,,,,,,,,,
9/5/2022,11.515,-1.575,0.205,10.7275,-1.75,0.265,10.155,-2.0875,0.3825,0.99,,,,,,,,,,,,,,,,,
9/6/2022,11.3875,-1.55,0.2025,10.6675,-1.775,0.2775,10.19,-2.0425,0.3825,0.99,,,,,,,,,,,,,,,,,
9/7/2022,11.245,-1.42,0.2,10.5775,-1.655,0.27,10.1875,-2.015,0.3775,1.00,,,,,,,,,,,,,,,,,
9/8/2022,10.2675,-1.35,0.19,10.155,-1.6225,0.26,9.8825,-2.01,0.38,1.00,,,,,,,,,,,,,,,,,
9/9/2022,10.205,-1.2,0.185,9.985,-1.57,0.2575,9.6275,-2.03,0.3725,1.00,,,,,,,,,,,,,,,,,
9/12/2022,10.5875,-1.0975,0.18,9.83,-1.4825,0.2525,9.3725,-1.9475,0.375,1.01,,,,,,,,,,,,,,,,,
9/13/2022,11.13,-1.3775,0.1925,10.275,-1.575,0.26,9.53,-2.0175,0.3875,1.00,,,,,,,,,,,,,,,,,
9/14/2022,10.7275,-1.1675,0.1825,10.13,-1.5525,0.2525,9.545,-2.015,0.375,1.00,,,,,,,,,,,,,,,,,
9/15/2022,10.6725,-1.065,0.19,10.59,-1.46,0.27,9.73,-1.9525,0.3725,1.00,,,,,,,,,,,,,,,,,
9/16/2022,10.65,-0.8575,0.1875,10.685,-1.2975,0.2675,9.845,-1.92,0.375,1.00,,,,,,,,,,,,,,,,,
9/19/2022,10.815,-0.9075,0.1875,10.63,-1.2975,0.2625,9.81,-1.92,0.38,1.00,,,,,,,,,,,,,,,,,
9/20/2022,10.8475,-0.8425,0.185,10.6025,-1.27,0.255,9.835,-1.8925,0.3675,1.00,,,,,,,,,,,,,,,,,
9/21/2022,10.54,-1.025,0.215,10.665,-1.4775,0.2925,9.935,-1.97,0.385,0.98,,,,,,,,,,,,,,,,,
9/22/2022,10.16,-0.95,0.21,10.6775,-1.355,0.2725,9.92,-1.9275,0.3975,0.98,,,,,,,,,,,,,,,,,
9/23/2022,12.07,-1.3475,0.2925,11.905,-1.7225,0.3275,10.645,-2.1525,0.4375,0.97,,,,,,,,,,,,,,,,,
9/26/2022,13.025,-1.7,0.325,12.54,-1.91,0.35,10.9425,-2.2775,0.4425,0.96,,,,,,,,,,,,,,,,,
