Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,LOC_SPOT,,,,,,,,,,,,,
1/4/2016,35.813,38.68663,33.95313,33.623,31.866,80.08,,,,"# =BDH(""ASML NA Equity"", ""PX_LAST"", '00_CONTROL'!$B$3, '00_CONTROL'!$B$4)","# =BDH(""ASML NA Equity"", ""CALL_IMP_VOL_30D, 1M_PUT_IMP_VOL_25DELTA_DFLT, 1M_CALL_IMP_VOL_25DELTA_DFLT, 3MO_CALL_IMP_VOL, 12MO_CALL_IMP_VOL"", '00_CONTROL'!$B$3, '00_CONTROL'!$B$4)",,,,,,,,
1/5/2016,36.839,38.1775,32.36988,33.619,32.188,80.71,,,,,,,,,,,,,
1/6/2016,37.084,36.84138,36.67269,34.134,32.85,78.83,,,,,,,,,,,,,
1/7/2016,39.657,40.21538,41.695,35.41,32.641,76.99,,,,,,,,,,,,,
1/8/2016,43.081,42.51388,44.22588,37.457,33.476,73.74,,,,,,,,,,,,,
1/11/2016,36.423,57.69169,32.0805,33.352,32.041,75.69,,,,,,,,,,,,,
1/12/2016,38.12,43.0615,45.29613,34.25,32.797,75.99,,,,,,,,,,,,,
1/13/2016,39.869,53.44969,40.71619,35.121,32.934,75.35,,,,,,,,,,,,,
1/14/2016,41.299,55.533,50.07988,35.984,33.518,75.17,,,,,,,,,,,,,
1/15/2016,46.71,48.22031,43.30363,39.416,34.787,71.75,,,,,,,,,,,,,
1/18/2016,47.734,52.70219,40.31412,40.049,35.123,72.47,,,,,,,,,,,,,
1/19/2016,41.706,47.54888,39.21838,35.598,33.595,73.8,,,,,,,,,,,,,
1/20/2016,38.319,42.90869,35.667,35.203,33.234,77.23,,,,,,,,,,,,,
1/21/2016,33.386,34.13919,35.71319,32.578,31.666,80.59,,,,,,,,,,,,,
1/22/2016,31.754,35.56488,29.81238,31.733,32.184,83.6,,,,,,,,,,,,,
1/25/2016,32.665,34.83187,30.46031,32.32,32.414,83.36,,,,,,,,,,,,,
1/26/2016,32.369,37.16237,29.81031,32.065,32.295,83,,,,,,,,,,,,,
1/27/2016,32.475,35.9365,29.51788,31.882,32.285,83.13,,,,,,,,,,,,,
1/28/2016,33.537,38.40863,31.19031,32.907,32.788,81.5,,,,,,,,,,,,,
1/29/2016,33.028,32.14938,30.23488,32.728,32.695,84.22,,,,,,,,,,,,,
2/1/2016,33.051,36.40169,27.58331,32.887,32.029,84.5,,,,,,,,,,,,,
2/2/2016,30.034,39.653,28.81063,31.654,32.485,82.25,,,,,,,,,,,,,
2/3/2016,33.568,40.98781,30.397,33.544,32.937,81.41,,,,,,,,,,,,,
2/4/2016,33.969,38.20669,30.79213,33.709,32.656,81.75,,,,,,,,,,,,,
2/5/2016,34.32,39.69488,32.01662,34.097,32.661,79.56,,,,,,,,,,,,,
2/8/2016,39.949,47.55331,37.36119,37.169,34.112,76.48,,,,,,,,,,,,,
2/9/2016,45.976,54.83919,28.44413,40.732,35.633,75.96,,,,,,,,,,,,,
2/10/2016,41.489,45.375,41.81569,38.105,34.581,73.75,,,,,,,,,,,,,
2/11/2016,43.989,54.75831,42.377,39.918,36.34,72.06,,,,,,,,,,,,,
2/12/2016,40.295,46.13081,41.90413,37.407,35.264,72.17,,,,,,,,,,,,,
2/15/2016,39.047,50.63819,41.5985,36.656,34.743,74.96,,,,,,,,,,,,,
2/16/2016,37.779,45.44719,43.30713,36.448,35.057,74.44,,,,,,,,,,,,,
2/17/2016,35.409,38.003,43.22519,34.344,33.778,76.84,,,,,,,,,,,,,
2/18/2016,36.413,39.83037,50.74719,34.741,33.88,77.54,,,,,,,,,,,,,
2/19/2016,34.525,39.85238,31.68819,33.982,33.505,78.99,,,,,,,,,,,,,
2/22/2016,34.009,38.01969,31.93163,33.903,33.494,79.8,,,,,,,,,,,,,
2/23/2016,33.245,39.17838,31.6275,33.785,33.288,79.75,,,,,,,,,,,,,
2/24/2016,35.029,39.224,33.67881,34.895,33.97,79.57,,,,,,,,,,,,,
2/25/2016,32.872,36.56931,32.74988,33.123,33.111,80.85,,,,,,,,,,,,,
2/26/2016,30.409,35.838,28.46013,31.866,32.479,83.08,,,,,,,,,,,,,
2/29/2016,30.02,35.76163,29.57138,31.134,32.135,84.62,,,,,,,,,,,,,
3/1/2016,29.697,35.57113,27.10563,30.705,31.606,86.01,,,,,,,,,,,,,
3/2/2016,28.875,33.5365,28.3995,30.482,31.639,85.72,,,,,,,,,,,,,
3/3/2016,28.884,33.02463,29.025,30.032,31.422,85.73,,,,,,,,,,,,,
3/4/2016,27.095,33.289,25.8985,29.181,30.818,86.57,,,,,,,,,,,,,
3/7/2016,27.019,34.73138,30.00219,29.743,31.062,86.68,,,,,,,,,,,,,
3/8/2016,28.177,39.83981,31.01138,30.226,30.858,85.68,,,,,,,,,,,,,
3/9/2016,28.662,42.07413,33.02931,30.207,30.699,85.56,,,,,,,,,,,,,
3/10/2016,29.762,34.40838,35.12788,29.738,30.713,85.62,,,,,,,,,,,,,
3/11/2016,25.733,32.37163,25.97631,27.743,29.918,86.95,,,,,,,,,,,,,
3/14/2016,25.531,32.21719,30.35913,27.767,29.979,87.46,,,,,,,,,,,,,
3/15/2016,25.152,31.40369,33.31338,28.219,30.149,86.93,,,,,,,,,,,,,
3/16/2016,24.913,32.89213,34.87519,27.744,29.87,86.85,,,,,,,,,,,,,
3/17/2016,26.073,40.644,31.71263,27.535,29.545,86.28,,,,,,,,,,,,,
3/18/2016,27.639,9.78531,27.84281,31.704,32.417,86.99,,,,,,,,,,,,,
3/21/2016,25.871,26.39019,21.07031,27.175,28.922,86.63,,,,,,,,,,,,,
3/22/2016,25.208,25.93913,20.376,26.424,28.912,87.6,,,,,,,,,,,,,
3/23/2016,24.454,25.68619,19.87569,25.702,28.696,88.11,,,,,,,,,,,,,
3/24/2016,28.719,28.3595,21.21713,28.008,29.233,86.49,,,,,,,,,,,,,
3/29/2016,28.257,26.003,23.0815,26.874,28.721,88.16,,,,,,,,,,,,,
3/30/2016,28.335,25.08181,21.576,26.492,28.647,89.29,,,,,,,,,,,,,
3/31/2016,28.314,25.55019,21.98981,26.759,28.75,89.28,,,,,,,,,,,,,
4/1/2016,28.845,24.75688,25.60819,28.677,29.301,87.91,,,,,,,,,,,,,
4/4/2016,28.435,26.586,23.06563,27.148,28.71,89.49,,,,,,,,,,,,,
4/5/2016,31.962,25.74838,28.4165,29.756,30.171,87.62,,,,,,,,,,,,,
4/6/2016,29.274,27.26769,24.97469,28.139,29.312,87.8,,,,,,,,,,,,,
4/7/2016,29.357,28.33088,23.72331,28.255,28.972,88.24,,,,,,,,,,,,,
4/8/2016,28.843,27.6035,20.08069,28.117,28.926,88.65,,,,,,,,,,,,,
4/11/2016,30.383,34.57319,21.93569,28.674,29.451,88.3,,,,,,,,,,,,,
4/12/2016,28.223,28.41669,25.97938,27.764,28.753,88.4,,,,,,,,,,,,,
4/13/2016,32.005,39.54988,23.91181,29.35,28.716,90.28,,,,,,,,,,,,,
4/14/2016,28.084,27.58588,30.76488,27.408,28.566,88.8,,,,,,,,,,,,,
4/15/2016,28.278,31.48888,25.974,27.614,29.001,88.75,,,,,,,,,,,,,
4/18/2016,31.427,31.6325,29.11313,29.425,29.711,87.68,,,,,,,,,,,,,
4/19/2016,27.918,31.3515,30.44681,27.365,27.976,88.25,,,,,,,,,,,,,
4/20/2016,28.896,32.5515,26.92919,28.103,28.146,84.66,,,,,,,,,,,,,
4/21/2016,27.991,30.83681,27.89113,27.608,28.234,85.08,,,,,,,,,,,,,
4/22/2016,27.378,31.64138,25.96931,27.43,28.289,85.37,,,,,,,,,,,,,
4/25/2016,29.38,29.373,29.59813,28.433,28.517,85.41,,,,,,,,,,,,,
4/26/2016,27.31,32.14331,26.03563,27.31,28.357,85.59,,,,,,,,,,,,,
4/27/2016,29.401,35.31869,16.88619,27.585,26.739,86.89,,,,,,,,,,,,,
4/28/2016,23.861,30.35719,21.79063,25.098,27.31,87.7,,,,,,,,,,,,,
4/29/2016,27.64,30.63538,27.69631,23.349,28.834,84.4,,,,,,,,,,,,,
5/2/2016,30.312,34.81031,25.86938,29.185,29.127,84.83,,,,,,,,,,,,,
5/3/2016,32.829,36.12388,26.05919,30.581,30.095,81.96,,,,,,,,,,,,,
5/4/2016,31.285,29.2075,31.52213,30.461,29.629,81.59,,,,,,,,,,,,,
5/5/2016,29.677,30.11188,28.86763,30.62,29.801,81.93,,,,,,,,,,,,,
5/6/2016,28.302,29.02013,29.12781,30.132,29.517,80.46,,,,,,,,,,,,,
5/9/2016,28.965,32.65413,28.26338,30.452,30.026,81.25,,,,,,,,,,,,,
5/10/2016,27.722,31.618,26.83031,29.789,29.927,81.81,,,,,,,,,,,,,
5/11/2016,28.303,31.44013,26.78069,29.991,29.858,81.12,,,,,,,,,,,,,
5/12/2016,29.985,30.10819,29.287,31.011,30.48,79.91,,,,,,,,,,,,,
5/13/2016,28.029,25.427,26.44619,30.223,29.642,81.3,,,,,,,,,,,,,
5/16/2016,26.229,41.50119,30.58488,28.254,29.32,84.18,,,,,,,,,,,,,
5/17/2016,26.09,35.82338,26.53919,28.641,29.461,83.68,,,,,,,,,,,,,
5/18/2016,28.422,37.56031,29.36,29.824,29.609,84.41,,,,,,,,,,,,,
5/19/2016,28.173,39.56338,33.96488,29.689,29.867,83.17,,,,,,,,,,,,,
5/20/2016,27.119,28.24313,26.15813,28.897,29.626,85.18,,,,,,,,,,,,,
5/23/2016,26.978,28.77919,24.89931,28.708,29.416,85.34,,,,,,,,,,,,,
5/24/2016,25.039,27.00913,23.32519,27.64,29.427,86.76,,,,,,,,,,,,,
5/25/2016,23.47,25.46481,22.30569,26.511,28.663,88.33,,,,,,,,,,,,,
5/26/2016,22.868,25.06831,22.85819,26.185,28.322,88.27,,,,,,,,,,,,,
5/27/2016,21.771,26.06969,19.40413,25.183,28.32,89.78,,,,,,,,,,,,,
5/30/2016,22.46,26.80919,19.83469,25.573,28.435,89.48,,,,,,,,,,,,,
5/31/2016,20.848,31.66919,14.07769,24.855,29.269,89.4,,,,,,,,,,,,,
6/1/2016,24.679,16.62488,27.62538,27.148,27.207,88.95,,,,,,,,,,,,,
6/2/2016,23.862,25.99669,20.51913,26.474,28.669,89.15,,,,,,,,,,,,,
6/3/2016,23.871,23.37213,20.70769,26.479,28.433,88.75,,,,,,,,,,,,,
6/6/2016,24.344,25.39781,20.47287,26.953,28.599,88.3,,,,,,,,,,,,,
6/7/2016,22.919,7.6065,28.11231,26.406,26.757,88.89,,,,,,,,,,,,,
6/8/2016,25.103,25.18,19.59038,27.421,28.959,88.3,,,,,,,,,,,,,
6/9/2016,23.832,22.8555,22.11269,26.944,28.523,88.26,,,,,,,,,,,,,
6/10/2016,27.144,29.81013,22.17038,28.389,29.033,86.4,,,,,,,,,,,,,
6/13/2016,29.542,34.24731,31.723,29.928,30.107,85.49,,,,,,,,,,,,,
6/14/2016,31.631,44.965,31.93269,30.906,30.818,83.35,,,,,,,,,,,,,
6/15/2016,30.412,32.02237,33.80788,30.884,30.726,83.91,,,,,,,,,,,,,
6/16/2016,32.957,29.06769,31.81588,31.812,30.814,84.26,,,,,,,,,,,,,
6/17/2016,33.254,38.49213,30.06631,31.736,30.79,83.38,,,,,,,,,,,,,
6/20/2016,30.248,33.94681,28.23569,28.731,29.777,85.89,,,,,,,,,,,,,
6/21/2016,29.215,34.00781,24.7355,27.357,28.711,87.25,,,,,,,,,,,,,
6/22/2016,29.195,33.61612,26.76788,27.181,28.457,87.54,,,,,,,,,,,,,
6/23/2016,29.421,32.83937,22.85588,26.993,28.369,88.43,,,,,,,,,,,,,
6/24/2016,32.901,37.09631,20.09338,30.683,29.419,85.48,,,,,,,,,,,,,
6/27/2016,32.198,37.43538,28.50081,31.518,29.635,83.49,,,,,,,,,,,,,
6/28/2016,30.469,28.44038,30.56081,28.578,28.66,84.25,,,,,,,,,,,,,
6/29/2016,32.224,31.97113,24.64581,29.025,29.089,86.36,,,,,,,,,,,,,
6/30/2016,16.718,14.56738,30.5895,21.33,25.448,88.39,,,,,,,,,,,,,
7/1/2016,27.734,25.04469,21.91369,26.851,28.358,88.09,,,,,,,,,,,,,
7/4/2016,29.476,25.5935,24.67419,28.363,29.213,87.29,,,,,,,,,,,,,
7/5/2016,27.51,23.40988,28.388,27.651,29.702,86.27,,,,,,,,,,,,,
7/6/2016,32.16,33.4165,25.67313,29.725,29.86,84.66,,,,,,,,,,,,,
7/7/2016,29.157,30.13838,22.791,28.49,29.367,85.6,,,,,,,,,,,,,
7/8/2016,29.511,21.88238,23.459,27.708,29.195,87.3,,,,,,,,,,,,,
7/11/2016,25.562,26.91269,25.35888,25.607,28.039,90.19,,,,,,,,,,,,,
7/12/2016,25.824,24.98613,25.41381,25.343,27.753,90.61,,,,,,,,,,,,,
7/13/2016,37.292,45.69938,58.00769,28.705,30.529,91,,,,,,,,,,,,,
7/14/2016,27.893,20.28612,38.89213,25.191,27.144,92.45,,,,,,,,,,,,,
7/15/2016,30.343,30.36038,26.67013,26.722,27.492,92,,,,,,,,,,,,,
7/18/2016,27.954,29.58088,26.3175,26.384,26.802,93,,,,,,,,,,,,,
7/19/2016,27.431,29.91238,26.43388,25.893,26.727,94.52,,,,,,,,,,,,,
7/20/2016,23.124,23.67719,22.06269,24.602,25.258,97.31,,,,,,,,,,,,,
7/21/2016,22.537,24.96119,20.4615,24.618,25.716,96.38,,,,,,,,,,,,,
7/22/2016,22.43,24.48763,20.02269,24.679,25.752,96,,,,,,,,,,,,,
7/25/2016,21.722,24.21988,19.45663,24.125,25.565,96.81,,,,,,,,,,,,,
7/26/2016,20.031,21.9095,20.38013,22.96,25.054,98.15,,,,,,,,,,,,,
7/27/2016,21.773,22.09431,22.23281,23.581,25.075,99.19,,,,,,,,,,,,,
7/28/2016,21.668,22.39219,22.26888,23.579,25.16,98.8,,,,,,,,,,,,,
7/29/2016,21.346,22.74731,20.23031,23.509,24.912,98.94,,,,,,,,,,,,,
8/1/2016,21.177,21.54088,21.61919,23.53,25.113,98.25,,,,,,,,,,,,,
8/2/2016,23.266,21.97731,22.56088,24.761,25.588,97.37,,,,,,,,,,,,,
8/3/2016,23.258,23.86563,22.25919,24.771,25.869,97.27,,,,,,,,,,,,,
8/4/2016,21.704,22.73781,20.39731,24.1,25.675,98.93,,,,,,,,,,,,,
8/5/2016,33.716,23.863,32.55013,30.22,30.22,98.9,,,,,,,,,,,,,
8/8/2016,21.643,22.47969,21.578,23.856,25.769,98.82,,,,,,,,,,,,,
8/9/2016,21.297,30.80313,19.9215,30.963,25.434,99.05,,,,,,,,,,,,,
8/10/2016,20.879,20.47062,21.42181,23.682,25.675,98,,,,,,,,,,,,,
8/11/2016,21.56,22.82231,17.96581,23.962,25.324,99.13,,,,,,,,,,,,,
8/12/2016,21.634,20.84,17.89913,24.032,25.466,99.18,,,,,,,,,,,,,
8/15/2016,22.51,20.82931,23.42581,24.327,25.808,99.35,,,,,,,,,,,,,
8/16/2016,22.624,40.37181,22.82169,24.691,25.977,97.91,,,,,,,,,,,,,
8/17/2016,25.971,44.66038,36.30969,26.742,26.542,93.13,,,,,,,,,,,,,
8/18/2016,25.421,35.46913,35.52488,26.486,26.502,93.9,,,,,,,,,,,,,
8/19/2016,24.474,27.00463,23.95013,26.048,26.437,94.51,,,,,,,,,,,,,
8/22/2016,24.682,26.99231,23.08931,26.264,26.443,94.46,,,,,,,,,,,,,
8/23/2016,24.57,24.55531,20.97663,26.157,26.518,95.89,,,,,,,,,,,,,
8/24/2016,22.831,26.24138,21.37038,25.357,25.984,95.56,,,,,,,,,,,,,
8/25/2016,24.208,26.32113,22.38638,26.333,26.5,94.48,,,,,,,,,,,,,
8/26/2016,23.284,24.87619,22.45138,25.837,26.438,95,,,,,,,,,,,,,
8/29/2016,23.647,24.8665,23.31869,26.174,26.758,95.49,,,,,,,,,,,,,
8/30/2016,22.605,23.85588,22.13738,25.187,26.023,96.64,,,,,,,,,,,,,
8/31/2016,23.349,24.48863,22.34713,25.917,26.765,95.37,,,,,,,,,,,,,
9/1/2016,23.198,25.53188,21.41388,25.829,26.57,95.37,,,,,,,,,,,,,
9/2/2016,21.666,25.13869,20.08463,25.422,26.471,96.75,,,,,,,,,,,,,
9/5/2016,25.578,29.31281,16.973,27.536,27.493,96.1,,,,,,,,,,,,,
9/6/2016,21.502,24.57238,23.3705,25.015,26.238,96.06,,,,,,,,,,,,,
9/7/2016,22.995,27.506,20.78663,25.693,26.618,96.23,,,,,,,,,,,,,
9/8/2016,23.557,27.66881,25.65519,25.699,26.484,92.66,,,,,,,,,,,,,
9/9/2016,23.12,29.495,23.47269,25.517,26.573,92.08,,,,,,,,,,,,,
9/12/2016,25.474,38.013,27.71338,27.278,27.05,90.94,,,,,,,,,,,,,
9/13/2016,24.527,29.54163,34.28963,26.756,27.121,90.56,,,,,,,,,,,,,
9/14/2016,26.311,40.60813,27.98688,28.03,27.297,90.17,,,,,,,,,,,,,
9/15/2016,25.511,30.92788,34.06788,27.371,27.21,91.7,,,,,,,,,,,,,
9/16/2016,24.928,28.57231,26.07988,26.342,27.06,90.99,,,,,,,,,,,,,
9/19/2016,25.562,28.93169,24.65819,25.633,26.614,92.67,,,,,,,,,,,,,
9/20/2016,22.927,29.16769,22.81481,23.966,26.355,93.78,,,,,,,,,,,,,
9/21/2016,24.615,27.40769,22.76719,24.59,25.996,94.82,,,,,,,,,,,,,
9/22/2016,24.363,25.503,23.39313,23.915,25.413,97.31,,,,,,,,,,,,,
9/23/2016,23.564,26.3435,22.489,23.472,25.561,97.25,,,,,,,,,,,,,
9/26/2016,24.483,27.62113,24.41738,24.413,25.64,96.82,,,,,,,,,,,,,
9/27/2016,24.536,28.8645,23.34769,24.397,26.017,97.29,,,,,,,,,,,,,
9/28/2016,23.935,27.932,23.54969,23.907,25.734,97.28,,,,,,,,,,,,,
9/29/2016,24.761,28.84081,24.996,24.491,25.962,96.63,,,,,,,,,,,,,
9/30/2016,25.702,28.49781,25.53638,25.028,26.087,97.69,,,,,,,,,,,,,
10/3/2016,26.449,31.16181,26.58269,25.231,26.23,97.36,,,,,,,,,,,,,
10/4/2016,26.667,31.88969,25.37638,24.423,25.929,97.93,,,,,,,,,,,,,
10/5/2016,26.866,29.18988,28.30231,24.764,25.838,97.39,,,,,,,,,,,,,
10/6/2016,26.16,33.52237,25.315,24.41,26.18,96.76,,,,,,,,,,,,,
10/7/2016,27.762,32.707,30.31888,25.342,26.581,95.01,,,,,,,,,,,,,
10/10/2016,27.03,35.19713,29.27138,24.963,26.183,96.52,,,,,,,,,,,,,
10/11/2016,27.696,39.50981,32.12888,25.76,26.483,93.6,,,,,,,,,,,,,
10/12/2016,28.357,39.12662,36.88581,25.963,26.594,92.3,,,,,,,,,,,,,
10/13/2016,30.167,43.256,38.41181,27.032,27.221,90.64,,,,,,,,,,,,,
10/14/2016,30.258,43.94619,37.80081,26.859,27.091,92.23,,,,,,,,,,,,,
10/17/2016,31.149,59.71188,51.01531,27.289,27.109,91.77,,,,,,,,,,,,,
10/18/2016,30.346,53.78513,66.50781,26.465,26.822,92.82,,,,,,,,,,,,,
10/19/2016,23.95,20.21838,41.994,24.711,27.031,94.87,,,,,,,,,,,,,
10/20/2016,24.89,40.79481,32.89269,24.565,25.939,94.28,,,,,,,,,,,,,
10/21/2016,22.851,24.24019,19.66281,23.863,25.824,96.2,,,,,,,,,,,,,
10/24/2016,21.807,23.33131,20.57388,23.779,25.498,96.43,,,,,,,,,,,,,
10/25/2016,21.298,22.74013,20.16469,23.566,25.498,95.87,,,,,,,,,,,,,
10/26/2016,21.664,22.88663,20.50988,23.648,25.579,95.78,,,,,,,,,,,,,
10/27/2016,22.195,23.42181,20.8275,23.96,25.657,95.92,,,,,,,,,,,,,
10/28/2016,22.584,23.782,21.30763,24.179,25.704,96.24,,,,,,,,,,,,,
10/31/2016,22.749,24.54388,21.51913,24.338,25.745,96.5,,,,,,,,,,,,,
11/1/2016,25.143,28.3045,24.95013,25.786,26.715,94.33,,,,,,,,,,,,,
11/2/2016,25.837,29.10413,25.3605,26.283,27.147,93.76,,,,,,,,,,,,,
11/3/2016,26.966,31.2,27.21688,26.878,27.481,92.38,,,,,,,,,,,,,
11/4/2016,28.352,33.79169,29.37738,27.577,27.807,92.38,,,,,,,,,,,,,
11/7/2016,26.753,33.41263,27.79838,26.587,27.182,94.41,,,,,,,,,,,,,
11/8/2016,26.949,34.54288,28.27419,26.776,27.26,94.39,,,,,,,,,,,,,
11/9/2016,24.744,27.7475,23.91088,25.726,26.828,94.33,,,,,,,,,,,,,
11/10/2016,24.754,27.93288,23.74331,25.666,26.913,93.09,,,,,,,,,,,,,
11/11/2016,26.146,30.08719,26.64569,26.472,27.297,91.19,,,,,,,,,,,,,
11/14/2016,25.382,31.76363,28.05513,26.229,27.153,92.45,,,,,,,,,,,,,
11/15/2016,24.006,28.80938,26.95463,25.675,26.98,92.85,,,,,,,,,,,,,
11/16/2016,22.246,28.94331,26.38513,24.708,26.537,93.73,,,,,,,,,,,,,
11/17/2016,21.089,27.008,25.43169,24.28,26.346,95.93,,,,,,,,,,,,,
11/18/2016,20.594,22.28838,18.861,23.502,25.581,98.53,,,,,,,,,,,,,
11/21/2016,22.291,24.08719,20.28987,23.995,25.861,98.42,,,,,,,,,,,,,
11/22/2016,22.117,23.96881,20.23763,23.706,25.702,98.98,,,,,,,,,,,,,
11/23/2016,21.769,23.53969,19.71219,23.476,25.562,99.5,,,,,,,,,,,,,
11/24/2016,22.229,23.90381,19.96681,23.794,26.109,99.37,,,,,,,,,,,,,
11/25/2016,22.858,24.34638,20.33881,24.196,26.471,98.18,,,,,,,,,,,,,
11/28/2016,23.839,25.88288,21.78819,24.61,26.785,97.82,,,,,,,,,,,,,
11/29/2016,23.894,25.52788,21.54319,24.903,27.399,97.55,,,,,,,,,,,,,
11/30/2016,23.856,25.33463,21.36719,24.785,27.288,97.62,,,,,,,,,,,,,
12/1/2016,25.41,27.60588,23.89181,25.71,27.825,95.21,,,,,,,,,,,,,
12/2/2016,27.012,29.43663,25.4065,26.662,28.474,93.79,,,,,,,,,,,,,
12/5/2016,25.389,26.95963,23.21588,25.745,27.971,95.51,,,,,,,,,,,,,
12/6/2016,25.374,27.21738,23.39531,25.836,27.927,95.47,,,,,,,,,,,,,
12/7/2016,25.838,27.3665,23.98688,26.059,27.988,95.45,,,,,,,,,,,,,
12/8/2016,24.852,24.78163,21.674,25.252,27.316,97.41,,,,,,,,,,,,,
12/9/2016,24.552,24.45013,21.8855,25.354,27.412,97.17,,,,,,,,,,,,,
12/12/2016,25.477,28.70013,25.75181,25.612,27.601,97.2,,,,,,,,,,,,,
12/13/2016,25.178,27.72519,24.62863,25.187,27.253,98.2,,,,,,,,,,,,,
12/14/2016,25.153,29.02,26.09463,25.121,27.274,98,,,,,,,,,,,,,
12/15/2016,24.524,38.78631,36.97781,24.29,26.579,101.05,,,,,,,,,,,,,
12/16/2016,23.722,26.043,23.08831,23.79,26.249,102,,,,,,,,,,,,,
12/19/2016,24.731,26.63519,23.83669,23.608,25.838,105.35,,,,,,,,,,,,,
12/20/2016,25.685,27.336,24.64269,23.915,25.908,105.55,,,,,,,,,,,,,
12/21/2016,26.174,28.045,25.19363,24.326,26.044,105.7,,,,,,,,,,,,,
12/22/2016,26.075,28.14213,25.17031,24.34,26.112,105.45,,,,,,,,,,,,,
12/23/2016,25.829,28.01769,25.18563,24.253,26.086,105.85,,,,,,,,,,,,,
12/27/2016,27.045,30.5975,26.00181,24.795,26.125,106.5,,,,,,,,,,,,,
12/28/2016,27.259,32.51031,23.61638,24.803,25.693,107,,,,,,,,,,,,,
12/29/2016,28.071,29.94188,28.99013,24.67,26.362,106.1,,,,,,,,,,,,,
12/30/2016,39.896,44.07869,26.42638,26.58,24.312,106.65,,,,,,,,,,,,,
1/2/2017,27.78,35.849,25.00119,24.88,25.72,107.05,,,,,,,,,,,,,
1/3/2017,28.101,34.264,28.17913,25.335,26.089,106.6,,,,,,,,,,,,,
1/4/2017,27.864,32.507,30.98638,25.325,26.338,105.15,,,,,,,,,,,,,
1/5/2017,27.746,33.80538,29.50331,25.174,26.33,105.4,,,,,,,,,,,,,
1/6/2017,27.052,32.69688,30.06338,25.549,26.583,105.4,,,,,,,,,,,,,
1/9/2017,27.11,34.96869,32.28231,25.561,26.554,106.35,,,,,,,,,,,,,
1/10/2017,26.718,34.9815,32.52063,25.383,26.567,106.7,,,,,,,,,,,,,
1/11/2017,26.551,35.66619,34.10469,25.344,26.525,107,,,,,,,,,,,,,
1/12/2017,26.631,36.85719,34.83813,25.555,26.726,106.55,,,,,,,,,,,,,
1/13/2017,26.048,36.919,35.28737,25.173,26.606,108.55,,,,,,,,,,,,,
1/16/2017,27.489,50.95788,48.89869,25.9,26.89,107.8,,,,,,,,,,,,,
1/17/2017,27.242,54.97669,54.5955,26.048,26.839,107.75,,,,,,,,,,,,,
1/18/2017,24.5,40.04563,36.126,24.787,25.589,115,,,,,,,,,,,,,
1/19/2017,23.597,37.51538,34.38463,24.389,25.606,114.4,,,,,,,,,,,,,
1/20/2017,22.512,23.74231,21.76838,23.921,25.509,114.05,,,,,,,,,,,,,
1/23/2017,22.851,23.85588,21.73381,24.288,25.768,112.95,,,,,,,,,,,,,
1/24/2017,21.77,22.58381,20.61563,23.785,25.677,113.85,,,,,,,,,,,,,
1/25/2017,21.798,22.3855,20.63338,23.699,25.533,114.05,,,,,,,,,,,,,
1/26/2017,22.052,22.30563,20.83113,23.664,25.549,113.85,,,,,,,,,,,,,
1/27/2017,21.947,22.22981,20.51,23.708,25.543,113.45,,,,,,,,,,,,,
1/30/2017,23.155,23.63719,22.12681,24.205,25.833,113,,,,,,,,,,,,,
1/31/2017,22.813,23.02363,21.567,24.1,25.76,112.4,,,,,,,,,,,,,
2/1/2017,22.295,22.23963,20.5765,23.838,25.613,112.85,,,,,,,,,,,,,
2/2/2017,22.032,21.20838,19.89538,23.609,25.488,113.7,,,,,,,,,,,,,
2/3/2017,21.002,19.98513,18.52463,23.116,25.26,114.35,,,,,,,,,,,,,
2/6/2017,21.602,20.55413,19.47831,23.427,25.34,113.95,,,,,,,,,,,,,
2/7/2017,21.192,20.61038,19.14638,22.988,25.237,115,,,,,,,,,,,,,
2/8/2017,21.28,20.21081,18.78,23.005,25.234,115.45,,,,,,,,,,,,,
2/9/2017,20.472,19.22369,18.17087,22.552,24.806,117.4,,,,,,,,,,,,,
2/10/2017,19.844,18.03031,17.03019,22.578,24.923,117.15,,,,,,,,,,,,,
2/13/2017,19.969,20.55281,19.51612,22.462,24.8,118.8,,,,,,,,,,,,,
2/14/2017,19.869,19.85119,19.108,22.531,24.813,119.1,,,,,,,,,,,,,
2/15/2017,19.564,19.38119,18.43513,22.28,24.866,119.75,,,,,,,,,,,,,
2/16/2017,19.61,19.58069,18.55113,22.413,25.17,119.2,,,,,,,,,,,,,
2/17/2017,19.882,21.11819,19.411,22.478,25.18,118.65,,,,,,,,,,,,,
2/20/2017,20.018,20.92788,19.29969,22.76,25.121,118.4,,,,,,,,,,,,,
2/21/2017,20.258,21.09669,19.69719,22.495,24.843,120.2,,,,,,,,,,,,,
2/22/2017,21.685,22.48319,21.13488,23.347,25.403,117.5,,,,,,,,,,,,,
2/23/2017,22.28,23.00188,21.58863,24.045,25.594,116.75,,,,,,,,,,,,,
2/24/2017,22.754,23.34888,22.07088,24.491,25.997,115.65,,,,,,,,,,,,,
2/27/2017,23.582,24.18481,23.00369,24.957,26.2,115.35,,,,,,,,,,,,,
2/28/2017,23.708,24.296,23.03213,25.309,26.442,114.45,,,,,,,,,,,,,
3/1/2017,23.314,22.66388,21.89413,24.753,26.035,116.65,,,,,,,,,,,,,
